#!,Workbook:,Custom,Custom
#!,To play this data back: Open the original Excel workbook file then click the *Import Data File* button in the *Data Streamer* ribbon and navigate to this file.
#!,For more information visit http://aka.ms/hackingstem/
29.49,37.00,255.00,61.43,67.23
29.49,37.00,255.00,61.43,67.23
29.49,37.00,255.00,61.43,67.23
29.53,37.00,255.00,61.45,67.23
29.53,37.00,255.00,61.45,67.23
29.56,37.00,255.00,61.48,67.23
29.59,37.00,255.00,61.50,67.23
29.56,37.00,255.00,61.48,67.23
29.63,37.00,255.00,61.53,67.23
29.63,37.00,255.00,61.53,67.23
29.63,37.00,255.00,61.53,67.23
29.66,37.00,255.00,61.56,67.23
29.66,37.00,255.00,61.56,67.23
29.70,37.00,255.00,61.58,67.23
29.70,37.00,255.00,61.58,67.23
29.73,37.00,255.00,61.61,67.23
29.73,37.00,255.00,61.61,67.23
29.76,37.00,255.00,61.63,67.23
29.80,37.00,255.00,61.66,67.23
29.83,37.00,255.00,61.69,67.23
29.83,37.00,255.00,61.69,67.23
29.86,37.00,255.00,61.71,67.23
29.90,37.00,255.00,61.74,67.23
29.93,37.00,255.00,61.77,67.23
29.93,37.00,255.00,61.77,67.23
29.97,37.00,255.00,61.79,67.23
29.97,37.00,255.00,61.79,67.23
30.03,37.00,255.00,61.84,67.23
30.07,37.00,255.00,61.87,67.23
30.07,37.00,255.00,61.87,67.23
30.10,37.00,255.00,61.90,67.23
30.17,37.00,255.00,61.95,67.23
30.14,37.00,255.00,61.92,67.23
30.17,37.00,255.00,61.95,67.23
30.24,37.00,255.00,62.00,67.23
30.24,37.00,255.00,62.00,67.23
30.27,37.00,255.00,62.03,67.23
30.30,37.00,255.00,62.05,67.23
30.34,37.00,255.00,62.08,67.23
30.34,37.00,255.00,62.08,67.23
30.37,37.00,255.00,62.11,67.23
30.41,37.00,255.00,62.13,67.23
30.44,37.00,255.00,62.16,67.23
30.47,37.00,255.00,62.18,67.23
30.51,37.00,255.00,62.21,67.23
30.51,37.00,255.00,62.21,67.23
30.58,37.00,255.00,62.26,67.23
30.61,37.00,255.00,62.29,67.23
30.64,37.00,255.00,62.32,67.23
30.68,37.00,255.00,62.34,67.23
30.71,37.00,255.00,62.37,67.23
30.71,37.00,255.00,62.37,67.23
30.75,37.00,255.00,62.39,67.23
30.78,37.00,255.00,62.42,67.23
30.81,37.00,255.00,62.45,67.23
