#!,Workbook:,Custom,Custom
#!,To play this data back: Open the original Excel workbook file then click the *Import Data File* button in the *Data Streamer* ribbon and navigate to this file.
#!,For more information visit http://aka.ms/hackingstem/
27.26,37.00,255.00,59.70,67.23,hello
27.26,37.00,255.00,59.70,67.23,hello
27.26,37.00,255.00,59.70,67.23,hello
27.26,37.00,255.00,59.70,67.23,hello
27.26,37.00,255.00,59.70,67.23,hello
27.26,37.00,255.00,59.70,67.23,hello
27.26,37.00,255.00,59.70,67.23,hello
27.26,37.00,255.00,59.70,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.26,37.00,255.00,59.70,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.26,37.00,255.00,59.70,67.23,hello
27.26,37.00,255.00,59.70,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.26,37.00,255.00,59.70,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.26,37.00,255.00,59.70,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.26,37.00,255.00,59.70,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.26,37.00,255.00,59.70,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.32,37.00,255.00,59.75,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.32,37.00,255.00,59.75,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.32,37.0025.00,59.75,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.32,37.00,255.00,59.75,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.32,37.00,255.00,59.75,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.32,37.00,255.00,59.75,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.32,37.00,255.00,59.75,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.32,37.00,255.00,59.75,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.32,37.00,255.00,59.75,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.32,37.00,255.00,59.75,67.23,hello
27.32,37.00,255.00,59.75,67.23,hello
27.32,37.00,255.00,59.75,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.32,37.00,255.00,59.75,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.32,37.00,255.00,59.75,67.23,hello
27.32,37.00,255.00,59.75,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.32,37.00,255.00,59.75,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.32,37.00,255.00,59.75,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.32,37.00,255.00,59.75,67.23,hello
27.,37.00,255.00,59.72,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.32,37.00,255.00,59.75,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.32,37.00,255.00,59.75,67.23,hello
27.32,37.00,255.00,59.75,67.23,hello
27.32,37.00,255.00,59.75,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.32,37.00,255.00,59.75,67.23,hello
27.32,37.00,255.00,59.75,67.23,hello
27.32,37.00,255.00,59.75,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.32,37.00,255.00,59.75,67.23,hello
27.32,37.00,255.00,59.75,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.32,37.00,255.00,59.75,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.32,37.00,255.00,59.75,67.23,hello
27.32,37.00,255.00,59.75,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
27.29,37.00,255.00,59.72,67.23,hello
