Temp,Setpoint,,,
36.71,37,113.29,67.01,67.23
36.71,37,103.23,67.01,67.23
36.68,37,108.49,66.98,67.23
36.71,37,118.61,67.01,67.23
36.71,37,103.3,67.01,67.23
36.75,37,108.56,67.03,67.23
36.75,37,98.49,67.03,67.23
36.71,37,103.75,67.01,67.23
36.71,37,113.86,67.01,67.23
36.78,37,108.64,67.06,67.23
36.75,37,88.45,67.03,67.23
36.71,37,109.09,67.01,67.23
36.75,37,113.94,67.03,67.23
36.75,37,98.63,67.03,67.23
36.75,37,103.89,67.03,67.23
36.75,37,103.91,67.03,67.23
36.75,37,103.93,67.03,67.23
36.75,37,103.95,67.03,67.23
36.75,37,103.97,67.03,67.23
36.75,37,103.99,67.03,67.23
36.75,37,104.01,67.03,67.23
36.75,37,104.03,67.03,67.23
36.78,37,104.05,67.06,67.23
36.78,37,93.94,67.06,67.23
36.78,37,99.22,67.06,67.23
36.78,37,99.24,67.06,67.23
36.78,37,99.25,67.06,67.23
36.78,37,99.27,67.06,67.23
36.78,37,99.29,67.06,67.23
36.75,37,99.3,67.03,67.23
36.75,37,109.44,67.03,67.23
36.78,37,104.2,67.06,67.23
36.78,37,94.1,67.06,67.23
36.75,37,99.38,67.03,67.23
36.75,37,109.51,67.03,67.23
36.78,37,104.28,67.06,67.23
36.78,37,94.17,67.06,67.23
36.75,37,99.45,67.03,67.23
36.75,37,109.59,67.03,67.23
36.78,37,104.35,67.06,67.23
36.78,37,94.25,67.06,67.23
36.75,37,99.52,67.03,67.23
36.75,37,109.66,67.03,67.23
36.75,37,104.42,67.03,67.23
36.78,37,104.44,67.06,67.23
36.78,37,94.34,67.06,67.23
36.75,37,99.61,67.03,67.23
36.75,37,109.75,67.03,67.23
36.71,37,104.51,67.01,67.23
36.75,37,114.63,67.03,67.23
36.75,37,99.31,67.03,67.23
36.75,37,104.58,67.03,67.23
36.75,37,104.59,67.03,67.23
36.75,37,104.61,67.03,67.23
36.71,37,104.63,67.01,67.23
36.71,37,114.74,67.01,67.23
36.75,37,109.53,67.03,67.23
36.71,37,99.46,67.01,67.23
36.71,37,114.81,67.01,67.23
36.71,37,109.59,67.01,67.23
36.71,37,109.61,67.01,67.23
36.68,37,109.63,66.98,67.23
36.71,37,119.75,67.01,67.23
36.71,37,104.44,67.01,67.23
36.71,37,109.7,67.01,67.23
36.68,37,109.72,66.98,67.23
36.68,37,119.84,66.98,67.23
36.68,37,114.62,66.98,67.23
36.68,37,114.65,66.98,67.23
36.68,37,114.67,66.98,67.23
36.68,37,114.7,66.98,67.23
36.68,37,114.72,66.98,67.23
36.68,37,114.75,66.98,67.23
36.65,37,114.77,66.95,67.23
36.68,37,124.92,66.98,67.23
36.68,37,109.57,66.98,67.23
36.65,37,114.85,66.95,67.23
36.65,37,124.99,66.95,67.23
36.65,37,119.76,66.95,67.23
36.65,37,119.79,66.95,67.23
36.65,37,119.82,66.95,67.23
36.61,37,119.85,66.93,67.23
36.61,37,129.97,66.93,67.23
36.65,37,124.75,66.95,67.23
36.65,37,114.69,66.95,67.23
36.61,37,119.96,66.93,67.23
36.58,37,130.08,66.9,67.23
36.61,37,134.96,66.93,67.23
36.61,37,119.66,66.93,67.23
36.61,37,124.93,66.93,67.23
36.61,37,124.96,66.93,67.23
36.61,37,124.99,66.93,67.23
36.58,37,125.02,66.9,67.23
36.58,37,135.14,66.9,67.23
36.58,37,129.93,66.9,67.23
36.58,37,129.97,66.9,67.23
36.58,37,130,66.9,67.23
36.58,37,130.03,66.9,67.23
36.58,37,130.06,66.9,67.23
36.54,37,130.1,66.88,67.23
36.54,37,140.25,66.88,67.23
36.58,37,135.03,66.9,67.23
36.58,37,124.94,66.9,67.23
36.54,37,130.23,66.88,67.23
36.58,37,140.39,66.9,67.23
36.58,37,125.04,66.9,67.23
36.58,37,130.33,66.9,67.23
36.58,37,130.37,66.9,67.23
36.58,37,130.4,66.9,67.23
36.58,37,130.43,66.9,67.23
36.58,37,130.46,66.9,67.23
36.61,37,130.5,66.93,67.23
36.61,37,120.44,66.93,67.23
36.61,37,125.71,66.93,67.23
36.58,37,125.74,66.9,67.23
36.61,37,135.86,66.93,67.23
36.65,37,120.56,66.95,67.23
36.61,37,115.74,66.93,67.23
36.65,37,131.1,66.95,67.23
36.65,37,115.8,66.95,67.23
36.68,37,121.06,66.98,67.23
36.65,37,110.97,66.95,67.23
36.68,37,126.37,66.98,67.23
36.68,37,111.02,66.98,67.23
36.68,37,116.3,66.98,67.23
36.68,37,116.33,66.98,67.23
36.68,37,116.35,66.98,67.23
36.75,37,116.38,67.03,67.23
36.71,37,96.22,67.01,67.23
36.71,37,116.81,67.01,67.23
36.75,37,111.59,67.03,67.23
36.75,37,101.52,67.03,67.23
36.71,37,106.78,67.01,67.23
36.75,37,116.89,67.03,67.23
36.75,37,101.58,67.03,67.23
36.75,37,106.84,67.03,67.23
36.75,37,106.86,67.03,67.23
36.78,37,106.88,67.06,67.23
36.78,37,96.78,67.06,67.23
36.78,37,102.05,67.06,67.23
36.78,37,102.07,67.06,67.23
36.78,37,102.09,67.06,67.23
36.78,37,102.1,67.06,67.23
36.78,37,102.12,67.06,67.23
36.78,37,102.14,67.06,67.23
36.82,37,102.16,67.09,67.23
36.82,37,92.08,67.09,67.23
36.78,37,97.34,67.06,67.23
36.82,37,107.44,67.09,67.23
36.78,37,92.12,67.06,67.23
36.82,37,107.47,67.09,67.23
36.82,37,92.16,67.09,67.23
36.82,37,97.41,67.09,67.23
36.82,37,97.43,67.09,67.23
36.82,37,97.44,67.09,67.23
36.85,37,97.45,67.11,67.23
36.82,37,87.38,67.09,67.23
36.85,37,102.72,67.11,67.23
36.85,37,87.4,67.11,67.23
36.82,37,92.65,67.09,67.23
36.85,37,102.76,67.11,67.23
36.85,37,87.44,67.11,67.23
36.82,37,92.69,67.09,67.23
36.85,37,102.8,67.11,67.23
36.85,37,87.48,67.11,67.23
36.85,37,92.73,67.11,67.23
36.85,37,92.74,67.11,67.23
36.85,37,92.75,67.11,67.23
36.85,37,92.76,67.11,67.23
36.85,37,92.78,67.11,67.23
36.82,37,92.79,67.09,67.23
36.82,37,102.89,67.09,67.23
36.85,37,97.66,67.11,67.23
36.82,37,87.59,67.09,67.23
36.82,37,102.93,67.09,67.23
36.82,37,97.7,67.09,67.23
36.85,37,97.72,67.11,67.23
36.82,37,87.64,67.09,67.23
36.82,37,102.99,67.09,67.23
36.82,37,97.76,67.09,67.23
36.82,37,97.77,67.09,67.23
36.82,37,97.79,67.09,67.23
36.82,37,97.8,67.09,67.23
36.82,37,97.82,67.09,67.23
36.82,37,97.83,67.09,67.23
36.82,37,97.84,67.09,67.23
36.82,37,97.86,67.09,67.23
36.82,37,97.87,67.09,67.23
36.82,37,97.89,67.09,67.23
36.78,37,97.9,67.06,67.23
36.75,37,108.01,67.03,67.23
36.78,37,112.91,67.06,67.23
36.78,37,97.55,67.06,67.23
36.78,37,102.82,67.06,67.23
36.82,37,102.84,67.09,67.23
36.75,37,92.76,67.03,67.23
36.78,37,118.23,67.06,67.23
36.75,37,97.63,67.03,67.23
36.75,37,113.03,67.03,67.23
36.75,37,107.79,67.03,67.23
36.75,37,107.81,67.03,67.23
36.75,37,107.83,67.03,67.23
36.75,37,107.85,67.03,67.23
36.71,37,107.87,67.01,67.23
36.71,37,117.98,67.01,67.23
36.75,37,112.76,67.03,67.23
36.71,37,102.69,67.01,67.23
36.75,37,118.04,67.03,67.23
36.71,37,102.73,67.01,67.23
36.71,37,118.08,67.01,67.23
36.71,37,112.86,67.01,67.23
36.71,37,112.89,67.01,67.23
36.71,37,112.91,67.01,67.23
36.68,37,112.93,66.98,67.23
36.71,37,123.04,67.01,67.23
36.68,37,107.73,66.98,67.23
36.71,37,123.09,67.01,67.23
36.68,37,107.78,66.98,67.23
36.68,37,123.14,66.98,67.23
36.68,37,117.92,66.98,67.23
36.68,37,117.95,66.98,67.23
36.68,37,117.97,66.98,67.23
36.68,37,118,66.98,67.23
36.68,37,118.02,66.98,67.23
36.68,37,118.04,66.98,67.23
36.65,37,118.07,66.95,67.23
36.65,37,128.22,66.95,67.23
36.65,37,122.99,66.95,67.23
36.65,37,123.01,66.95,67.23
36.65,37,123.04,66.95,67.23
36.61,37,123.07,66.93,67.23
36.61,37,133.19,66.93,67.23
36.61,37,127.98,66.93,67.23
36.65,37,128.01,66.95,67.23
36.61,37,117.94,66.93,67.23
36.61,37,133.3,66.93,67.23
36.61,37,128.09,66.93,67.23
36.61,37,128.12,66.93,67.23
36.58,37,128.15,66.9,67.23
36.61,37,138.28,66.93,67.23
36.61,37,122.98,66.93,67.23
36.61,37,128.25,66.93,67.23
36.58,37,128.28,66.9,67.23
36.58,37,138.4,66.9,67.23
36.58,37,133.19,66.9,67.23
36.58,37,133.22,66.9,67.23
36.58,37,133.25,66.9,67.23
36.61,37,133.29,66.93,67.23
36.61,37,123.23,66.93,67.23
36.58,37,128.5,66.9,67.23
36.61,37,138.62,66.93,67.23
36.61,37,123.32,66.93,67.23
36.61,37,128.59,66.93,67.23
36.61,37,128.62,66.93,67.23
36.61,37,128.65,66.93,67.23
36.65,37,128.68,66.95,67.23
36.65,37,118.62,66.95,67.23
36.65,37,123.89,66.95,67.23
36.65,37,123.92,66.95,67.23
36.65,37,123.94,66.95,67.23
36.71,37,123.97,67.01,67.23
36.68,37,103.78,66.98,67.23
36.68,37,124.4,66.98,67.23
36.68,37,119.18,66.98,67.23
36.68,37,119.2,66.98,67.23
36.71,37,119.23,67.01,67.23
36.71,37,109.16,67.01,67.23
36.71,37,114.42,67.01,67.23
36.71,37,114.45,67.01,67.23
36.75,37,114.47,67.03,67.23
36.75,37,104.4,67.03,67.23
36.75,37,109.66,67.03,67.23
36.71,37,109.68,67.01,67.23
36.78,37,119.79,67.06,67.23
36.75,37,94.36,67.03,67.23
36.78,37,114.99,67.06,67.23
36.75,37,99.63,67.03,67.23
36.75,37,115.03,67.03,67.23
36.75,37,109.79,67.03,67.23
36.75,37,109.81,67.03,67.23
36.78,37,109.83,67.06,67.23
36.78,37,99.73,67.06,67.23
36.78,37,105,67.06,67.23
36.78,37,105.02,67.06,67.23
36.82,37,105.04,67.09,67.23
36.82,37,94.96,67.09,67.23
36.82,37,100.22,67.09,67.23
36.82,37,100.23,67.09,67.23
36.82,37,100.24,67.09,67.23
36.82,37,100.26,67.09,67.23
36.82,37,100.27,67.09,67.23
36.82,37,100.29,67.09,67.23
36.85,37,100.3,67.11,67.23
36.82,37,90.22,67.09,67.23
36.85,37,105.57,67.11,67.23
36.82,37,90.25,67.09,67.23
36.85,37,105.59,67.11,67.23
36.82,37,90.27,67.09,67.23
36.85,37,105.62,67.11,67.23
36.85,37,90.3,67.11,67.23
36.82,37,95.55,67.09,67.23
36.85,37,105.66,67.11,67.23
36.82,37,90.34,67.09,67.23
36.85,37,105.68,67.11,67.23
36.85,37,90.36,67.11,67.23
36.85,37,95.62,67.11,67.23
36.82,37,95.63,67.09,67.23
36.85,37,105.73,67.11,67.23
36.85,37,90.41,67.11,67.23
36.85,37,95.67,67.11,67.23
36.82,37,95.68,67.09,67.23
36.82,37,105.78,67.09,67.23
36.82,37,100.55,67.09,67.23
36.82,37,100.57,67.09,67.23
36.82,37,100.58,67.09,67.23
36.82,37,100.6,67.09,67.23
36.85,37,100.61,67.11,67.23
36.82,37,90.53,67.09,67.23
36.85,37,105.88,67.11,67.23
36.82,37,90.56,67.09,67.23
36.85,37,105.9,67.11,67.23
36.82,37,90.58,67.09,67.23
36.82,37,105.93,67.09,67.23
36.82,37,100.7,67.09,67.23
36.82,37,100.72,67.09,67.23
36.82,37,100.73,67.09,67.23
36.82,37,100.75,67.09,67.23
36.78,37,100.76,67.06,67.23
36.82,37,110.87,67.09,67.23
36.82,37,95.55,67.09,67.23
36.78,37,100.8,67.06,67.23
36.78,37,110.91,67.06,67.23
36.78,37,105.69,67.06,67.23
36.78,37,105.7,67.06,67.23
36.78,37,105.72,67.06,67.23
36.78,37,105.74,67.06,67.23
36.78,37,105.75,67.06,67.23
36.75,37,105.77,67.03,67.23
36.75,37,115.91,67.03,67.23
36.75,37,110.67,67.03,67.23
36.75,37,110.69,67.03,67.23
36.75,37,110.71,67.03,67.23
36.75,37,110.73,67.03,67.23
36.75,37,110.75,67.03,67.23
36.75,37,110.77,67.03,67.23
36.75,37,110.79,67.03,67.23
36.71,37,110.81,67.01,67.23
36.71,37,120.92,67.01,67.23
36.71,37,115.7,67.01,67.23
36.75,37,115.72,67.03,67.23
36.71,37,105.65,67.01,67.23
36.71,37,121.01,67.01,67.23
36.71,37,115.79,67.01,67.23
36.71,37,115.81,67.01,67.23
36.68,37,115.83,66.98,67.23
36.71,37,125.95,67.01,67.23
36.71,37,110.64,67.01,67.23
36.68,37,115.9,66.98,67.23
36.71,37,126.01,67.01,67.23
36.68,37,110.7,66.98,67.23
36.68,37,126.06,66.98,67.23
36.71,37,120.84,67.01,67.23
36.71,37,110.78,67.01,67.23
36.65,37,116.04,66.95,67.23
36.68,37,136.28,66.98,67.23
36.68,37,115.68,66.98,67.23
36.65,37,120.97,66.95,67.23
36.68,37,131.11,66.98,67.23
36.61,37,115.76,66.93,67.23
36.65,37,141.26,66.95,67.23
36.65,37,120.7,66.95,67.23
36.61,37,125.96,66.93,67.23
36.65,37,136.08,66.95,67.23
36.61,37,120.78,66.93,67.23
36.65,37,136.14,66.95,67.23
36.65,37,120.84,66.95,67.23
36.61,37,126.11,66.93,67.23
36.61,37,136.23,66.93,67.23
36.61,37,131.01,66.93,67.23
36.61,37,131.04,66.93,67.23
36.65,37,131.07,66.95,67.23
36.61,37,121.01,66.93,67.23
36.61,37,136.37,66.93,67.23
36.61,37,131.16,66.93,67.23
36.61,37,131.19,66.93,67.23
36.65,37,131.22,66.95,67.23
36.61,37,121.16,66.93,67.23
36.61,37,136.52,66.93,67.23
36.65,37,131.31,66.95,67.23
36.61,37,121.25,66.93,67.23
36.65,37,136.61,66.95,67.23
36.65,37,121.3,66.95,67.23
36.65,37,126.57,66.95,67.23
36.61,37,126.6,66.93,67.23
36.65,37,136.72,66.95,67.23
36.65,37,121.42,66.95,67.23
36.65,37,126.68,66.95,67.23
36.65,37,126.71,66.95,67.23
36.65,37,126.74,66.95,67.23
36.65,37,126.77,66.95,67.23
36.65,37,126.79,66.95,67.23
36.68,37,126.82,66.98,67.23
36.65,37,116.73,66.95,67.23
36.68,37,132.13,66.98,67.23
36.68,37,116.78,66.98,67.23
36.68,37,122.06,66.98,67.23
36.68,37,122.08,66.98,67.23
36.71,37,122.11,67.01,67.23
36.68,37,112.04,66.98,67.23
36.68,37,127.4,66.98,67.23
36.71,37,122.18,67.01,67.23
36.71,37,112.11,67.01,67.23
36.75,37,117.38,67.03,67.23
36.71,37,107.31,67.01,67.23
36.71,37,122.66,67.01,67.23
36.71,37,117.44,67.01,67.23
36.75,37,117.46,67.03,67.23
36.71,37,107.39,67.01,67.23
36.75,37,122.74,67.03,67.23
36.71,37,107.43,67.01,67.23
36.75,37,122.79,67.03,67.23
36.75,37,107.48,67.03,67.23
36.75,37,112.74,67.03,67.23
36.78,37,112.76,67.06,67.23
36.75,37,102.65,67.03,67.23
36.75,37,118.05,67.03,67.23
36.78,37,112.81,67.06,67.23
36.75,37,102.71,67.03,67.23
36.78,37,118.1,67.06,67.23
36.78,37,102.74,67.06,67.23
36.78,37,108.02,67.06,67.23
36.75,37,108.04,67.03,67.23
36.78,37,118.17,67.06,67.23
36.78,37,102.81,67.06,67.23
36.78,37,108.09,67.06,67.23
36.78,37,108.11,67.06,67.23
36.78,37,108.12,67.06,67.23
36.75,37,108.14,67.03,67.23
36.75,37,118.28,67.03,67.23
36.78,37,113.04,67.06,67.23
36.78,37,102.94,67.06,67.23
36.78,37,108.21,67.06,67.23
36.78,37,108.23,67.06,67.23
36.78,37,108.25,67.06,67.23
36.75,37,108.26,67.03,67.23
36.75,37,118.4,67.03,67.23
36.78,37,113.16,67.06,67.23
36.78,37,103.06,67.06,67.23
36.78,37,108.33,67.06,67.23
36.78,37,108.35,67.06,67.23
36.78,37,108.37,67.06,67.23
36.75,37,108.39,67.03,67.23
36.75,37,118.52,67.03,67.23
36.78,37,113.29,67.06,67.23
36.78,37,103.18,67.06,67.23
36.78,37,108.46,67.06,67.23
36.71,37,108.47,67.01,67.23
36.75,37,128.71,67.03,67.23
36.75,37,108.14,67.03,67.23
36.75,37,113.4,67.03,67.23
36.75,37,113.42,67.03,67.23
36.75,37,113.44,67.03,67.23
36.78,37,113.46,67.06,67.23
36.75,37,103.35,67.03,67.23
36.75,37,118.75,67.03,67.23
36.75,37,113.51,67.03,67.23
36.75,37,113.53,67.03,67.23
36.75,37,113.55,67.03,67.23
36.71,37,113.57,67.01,67.23
36.71,37,123.68,67.01,67.23
36.75,37,118.46,67.03,67.23
36.71,37,108.39,67.01,67.23
36.71,37,123.75,67.01,67.23
36.71,37,118.53,67.01,67.23
36.71,37,118.55,67.01,67.23
36.71,37,118.57,67.01,67.23
36.71,37,118.59,67.01,67.23
36.71,37,118.62,67.01,67.23
36.71,37,118.64,67.01,67.23
36.68,37,118.66,66.98,67.23
36.68,37,128.77,66.98,67.23
36.71,37,123.56,67.01,67.23
36.71,37,113.49,67.01,67.23
36.71,37,118.75,67.01,67.23
36.68,37,118.77,66.98,67.23
36.68,37,128.89,66.98,67.23
36.68,37,123.67,66.98,67.23
36.68,37,123.7,66.98,67.23
36.65,37,123.72,66.95,67.23
36.68,37,133.87,66.98,67.23
36.68,37,118.52,66.98,67.23
36.68,37,123.8,66.98,67.23
36.65,37,123.82,66.95,67.23
36.68,37,133.97,66.98,67.23
36.68,37,118.62,66.98,67.23
36.68,37,123.9,66.98,67.23
36.65,37,123.93,66.95,67.23
36.68,37,134.07,66.98,67.23
36.68,37,118.72,66.98,67.23
36.65,37,124,66.95,67.23
36.65,37,134.15,66.95,67.23
36.65,37,128.92,66.95,67.23
36.68,37,128.95,66.98,67.23
36.68,37,118.85,66.98,67.23
36.65,37,124.13,66.95,67.23
36.65,37,134.28,66.95,67.23
36.65,37,129.05,66.95,67.23
36.68,37,129.08,66.98,67.23
36.65,37,118.98,66.95,67.23
36.65,37,134.39,66.95,67.23
36.65,37,129.16,66.95,67.23
36.65,37,129.18,66.95,67.23
36.68,37,129.21,66.98,67.23
36.65,37,119.12,66.95,67.23
36.68,37,134.52,66.98,67.23
36.68,37,119.17,66.98,67.23
36.68,37,124.45,66.98,67.23
36.71,37,124.48,67.01,67.23
36.71,37,114.41,67.01,67.23
36.68,37,119.67,66.98,67.23
36.68,37,129.79,66.98,67.23
36.71,37,124.57,67.01,67.23
36.68,37,114.5,66.98,67.23
36.68,37,129.86,66.98,67.23
36.71,37,124.64,67.01,67.23
36.71,37,114.57,67.01,67.23
36.71,37,119.84,67.01,67.23
36.71,37,119.86,67.01,67.23
36.71,37,119.88,67.01,67.23
36.71,37,119.9,67.01,67.23
36.71,37,119.92,67.01,67.23
36.75,37,119.95,67.03,67.23
36.71,37,109.88,67.01,67.23
36.75,37,125.23,67.03,67.23
36.78,37,109.92,67.06,67.23
36.78,37,105.06,67.06,67.23
0.75,37,110.33,67.03,67.23
36.78,37,120.47,67.06,67.23
36.78,37,105.11,67.06,67.23
36.78,37,110.38,67.06,67.23
36.78,37,110.4,67.06,67.23
36.78,37,110.42,67.06,67.23
36.78,37,110.43,67.06,67.23
36.78,37,110.45,67.06,67.23
36.82,37,110.47,67.09,67.23
36.82,37,100.39,67.09,67.23
36.82,37,105.65,67.09,67.23
36.78,37,105.66,67.06,67.23
36.82,37,115.77,67.09,67.23
36.82,37,100.45,67.09,67.23
36.82,37,105.71,67.09,67.23
36.82,37,105.72,67.09,67.23
36.82,37,105.74,67.09,67.23
36.85,37,105.75,67.11,67.23
36.85,37,95.67,67.11,67.23
36.82,37,100.92,67.09,67.23
36.82,37,111.03,67.09,67.23
36.82,37,105.8,67.09,67.23
36.82,37,105.82,67.09,67.23
36.85,37,105.83,67.11,67.23
36.85,37,95.75,67.11,67.23
36.82,37,101,67.09,67.23
36.85,37,111.11,67.11,67.23
36.82,37,95.79,67.09,67.23
36.82,37,111.13,67.09,67.23
36.82,37,105.91,67.09,67.23
36.82,37,105.92,67.09,67.23
36.85,37,105.94,67.11,67.23
36.82,37,95.86,67.09,67.23
36.82,37,111.2,67.09,67.23
36.82,37,105.98,67.09,67.23
36.82,37,105.99,67.09,67.23
36.78,37,106,67.06,67.23
36.82,37,116.11,67.09,67.23
36.78,37,100.79,67.06,67.23
36.85,37,116.14,67.11,67.23
36.82,37,90.73,67.09,67.23
36.85,37,111.32,67.11,67.23
36.78,37,96,67.06,67.23
36.82,37,121.44,67.09,67.23
36.82,37,100.88,67.09,67.23
36.82,37,106.13,67.09,67.23
36.78,37,106.15,67.06,67.23
36.82,37,116.26,67.09,67.23
36.78,37,100.94,67.06,67.23
36.78,37,116.29,67.06,67.23
36.82,37,111.06,67.09,67.23
36.78,37,100.99,67.06,67.23
36.78,37,116.33,67.06,67.23
36.82,37,111.11,67.09,67.23
36.78,37,101.03,67.06,67.23
36.78,37,116.38,67.06,67.23
36.75,37,111.16,67.03,67.23
36.78,37,121.3,67.06,67.23
36.75,37,105.94,67.03,67.23
36.78,37,121.33,67.06,67.23
36.78,37,105.97,67.06,67.23
36.75,37,111.25,67.03,67.23
36.75,37,121.39,67.03,67.23
36.75,37,116.15,67.03,67.23
36.71,37,116.17,67.01,67.23
36.75,37,126.28,67.03,67.23
36.75,37,110.97,67.03,67.23
36.75,37,116.23,67.03,67.23
36.75,37,116.25,67.03,67.23
36.75,37,116.27,67.03,67.23
36.71,37,116.29,67.01,67.23
36.71,37,126.4,67.01,67.23
36.71,37,121.18,67.01,67.23
36.71,37,121.2,67.01,67.23
36.71,37,121.22,67.01,67.23
36.71,37,121.25,67.01,67.23
36.71,37,121.27,67.01,67.23
36.71,37,121.29,67.01,67.23
36.71,37,121.31,67.01,67.23
36.71,37,121.33,67.01,67.23
36.71,37,121.36,67.01,67.23
36.71,37,121.38,67.01,67.23
36.68,37,121.4,66.98,67.23
36.71,37,131.52,67.01,67.23
36.68,37,116.21,66.98,67.23
36.65,37,131.56,66.95,67.23
36.65,37,136.47,66.95,67.23
36.68,37,131.24,66.98,67.23
36.68,37,121.14,66.98,67.23
36.65,37,126.42,66.95,67.23
36.65,37,136.57,66.95,67.23
36.65,37,131.34,66.95,67.23
36.65,37,131.37,66.95,67.23
36.65,37,131.4,66.95,67.23
36.65,37,131.42,66.95,67.23
36.65,37,131.45,66.95,67.23
36.61,37,131.48,66.93,67.23
36.65,37,141.6,66.95,67.23
36.68,37,126.3,66.98,67.23
36.68,37,121.44,66.98,67.23
36.65,37,126.72,66.95,67.23
36.65,37,136.87,66.95,67.23
36.65,37,131.64,66.95,67.23
36.65,37,131.67,66.95,67.23
36.65,37,131.69,66.95,67.23
36.68,37,131.72,66.98,67.23
36.68,37,121.63,66.98,67.23
36.65,37,126.91,66.95,67.23
36.65,37,137.06,66.95,67.23
36.65,37,131.83,66.95,67.23
36.68,37,131.85,66.98,67.23
36.68,37,121.76,66.98,67.23
36.68,37,127.04,66.98,67.23
36.71,37,127.06,67.01,67.23
36.71,37,117,67.01,67.23
36.71,37,122.26,67.01,67.23
36.71,37,122.28,67.01,67.23
36.71,37,122.3,67.01,67.23
36.71,37,122.33,67.01,67.23
36.75,37,122.35,67.03,67.23
36.75,37,112.28,67.03,67.23
36.75,37,117.54,67.03,67.23
36.75,37,117.56,67.03,67.23
36.75,37,117.58,67.03,67.23
36.75,37,117.6,67.03,67.23
36.78,37,117.62,67.06,67.23
36.78,37,107.51,67.06,67.23
36.78,37,112.79,67.06,67.23
36.75,37,112.81,67.03,67.23
36.78,37,122.94,67.06,67.23
36.82,37,107.58,67.09,67.23
36.82,37,102.77,67.09,67.23
36.82,37,108.02,67.09,67.23
36.82,37,108.04,67.09,67.23
36.85,37,108.05,67.11,67.23
36.82,37,97.97,67.09,67.23
36.85,37,113.32,67.11,67.23
36.85,37,98,67.11,67.23
36.85,37,103.25,67.11,67.23
36.85,37,103.26,67.11,67.23
36.85,37,103.27,67.11,67.23
36.85,37,103.29,67.11,67.23
36.85,37,103.3,67.11,67.23
36.85,37,103.31,67.11,67.23
36.88,37,103.32,67.14,67.23
36.85,37,93.21,67.11,67.23
36.85,37,108.6,67.11,67.23
36.85,37,103.35,67.11,67.23
36.88,37,103.36,67.14,67.23
36.88,37,93.25,67.14,67.23
36.85,37,98.52,67.11,67.23
36.88,37,108.65,67.14,67.23
36.85,37,93.28,67.11,67.23
36.85,37,108.67,67.11,67.23
36.88,37,103.43,67.14,67.23
36.85,37,93.31,67.11,67.23
36.88,37,108.7,67.14,67.23
36.88,37,93.34,67.14,67.23
36.88,37,98.6,67.14,67.23
36.88,37,98.61,67.14,67.23
36.85,37,98.62,67.11,67.23
36.85,37,108.75,67.11,67.23
36.88,37,103.51,67.14,67.23
36.88,37,93.39,67.14,67.23
36.88,37,98.66,67.14,67.23
36.85,37,98.67,67.11,67.23
36.88,37,108.8,67.14,67.23
36.88,37,93.43,67.14,67.23
36.88,37,98.7,67.14,67.23
36.88,37,98.71,67.14,67.23
36.85,37,98.72,67.11,67.23
36.85,37,108.85,67.11,67.23
36.85,37,103.6,67.11,67.23
36.85,37,103.61,67.11,67.23
36.85,37,103.63,67.11,67.23
36.88,37,103.64,67.14,67.23
36.88,37,93.53,67.14,67.23
36.85,37,98.79,67.11,67.23
36.88,37,108.92,67.14,67.23
36.88,37,93.56,67.14,67.23
36.85,37,98.82,67.11,67.23
36.85,37,108.95,67.11,67.23
36.85,37,103.71,67.11,67.23
36.85,37,103.72,67.11,67.23
36.82,37,103.73,67.09,67.23
36.82,37,113.84,67.09,67.23
36.82,37,108.61,67.09,67.23
36.82,37,108.62,67.09,67.23
36.82,37,108.64,67.09,67.23
36.78,37,108.65,67.06,67.23
36.82,37,118.76,67.09,67.23
36.82,37,103.44,67.09,67.23
36.82,37,108.7,67.09,67.23
36.78,37,108.71,67.06,67.23
36.82,37,118.82,67.09,67.23
36.78,37,103.5,67.06,67.23
36.78,37,118.85,67.06,67.23
36.78,37,113.62,67.06,67.23
36.78,37,113.64,67.06,67.23
36.78,37,113.66,67.06,67.23
36.75,37,113.67,67.03,67.23
36.78,37,123.81,67.06,67.23
36.78,37,108.45,67.06,67.23
36.78,37,113.73,67.06,67.23
36.78,37,113.74,67.06,67.23
36.75,37,113.76,67.03,67.23
36.75,37,123.9,67.03,67.23
36.75,37,118.66,67.03,67.23
36.75,37,118.68,67.03,67.23
36.75,37,118.7,67.03,67.23
36.75,37,118.72,67.03,67.23
36.75,37,118.74,67.03,67.23
36.75,37,118.76,67.03,67.23
36.71,37,118.78,67.01,67.23
36.75,37,128.89,67.03,67.23
36.71,37,113.58,67.01,67.23
36.71,37,128.93,67.01,67.23
36.75,37,123.71,67.03,67.23
36.68,37,113.64,66.98,67.23
36.71,37,139.09,67.01,67.23
36.71,37,118.54,67.01,67.23
36.68,37,123.8,66.98,67.23
36.68,37,133.92,66.98,67.23
36.68,37,128.7,66.98,67.23
36.71,37,128.72,67.01,67.23
36.68,37,118.66,66.98,67.23
36.71,37,134.01,67.01,67.23
36.68,37,118.7,66.98,67.23
36.68,37,134.06,66.98,67.23
36.68,37,128.84,66.98,67.23
36.68,37,128.87,66.98,67.23
36.68,37,128.89,66.98,67.23
36.68,37,128.92,66.98,67.23
36.68,37,128.94,66.98,67.23
36.71,37,128.97,67.01,67.23
36.71,37,118.9,67.01,67.23
36.68,37,124.16,66.98,67.23
36.71,37,134.28,67.01,67.23
36.68,37,118.97,66.98,67.23
36.71,37,134.32,67.01,67.23
36.68,37,119.01,66.98,67.23
36.71,37,134.37,67.01,67.23
