Temp,Setpoint,,Time
28.1,38.5,255,35727
28.14,38.5,255,35928
28.1,38.5,255,36129
28.14,38.5,255,36330
28.1,38.5,255,36531
28.1,38.5,255,36732
28.1,38.5,255,36933
28.07,38.5,255,37134
28.14,38.5,255,37335
28.1,38.5,255,37536
28.14,38.5,255,37737
28.14,38.5,255,37938
28.1,38.5,255,38139
28.1,38.5,255,38340
28.14,38.5,255,38541
28.14,38.5,255,38742
28.14,38.5,255,38943
28.14,38.5,255,39144
28.14,38.5,255,39345
28.17,38.5,255,39546
28.14,38.5,255,39747
28.14,38.5,255,39948
28.14,38.5,255,40149
28.14,38.5,255,40350
28.17,38.5,255,40551
28.14,38.5,255,40752
28.14,38.5,255,40953
28.14,38.5,255,41154
28.14,38.5,255,41355
28.14,38.5,255,41556
28.17,38.5,255,41757
28.14,38.5,255,41958
28.17,38.5,255,42159
28.14,38.5,255,42360
28.14,38.5,255,42561
28.17,38.5,255,42762
28.17,38.5,255,42963
28.17,38.5,255,43164
28.17,38.5,255,43365
28.17,38.5,255,43566
28.17,38.5,255,43767
28.17,38.5,255,43968
28.17,38.5,255,44169
28.21,38.5,255,44370
28.17,38.5,255,44571
28.17,38.5,255,44772
28.17,38.5,255,44973
28.17,38.5,255,45174
28.17,38.5,255,45375
28.17,38.5,255,45576
28.21,38.5,255,45777
28.17,38.5,255,45978
28.21,38.5,255,46179
28.17,38.5,255,46380
28.17,38.5,255,46581
28.21,38.5,255,46782
28.17,38.5,255,46983
28.21,38.5,255,47184
28.17,38.5,255,47385
28.17,38.5,255,47586
28.21,38.5,255,47787
28.21,38.5,255,47988
28.21,38.5,255,48189
28.21,38.5,255,48390
28.21,38.5,255,48591
28.21,38.5,255,48792
28.21,38.5,255,48993
28.21,38.5,255,49194
28.24,38.5,255,49395
28.24,38.5,255,49596
28.21,38.5,255,49797
28.21,38.5,255,49998
28.21,38.5,255,50199
28.24,38.5,255,50400
28.24,38.5,255,50601
28.21,38.5,255,50802
28.21,38.5,255,51003
28.24,38.5,255,51204
28.21,38.5,255,51405
28.21,38.5,255,51606
28.24,38.5,255,51807
28.24,38.5,255,52008
28.27,38.5,255,52209
28.24,38.5,255,52410
28.27,38.5,255,52611
28.24,38.5,255,52812
28.21,38.5,255,53013
28.27,38.5,255,53214
28.27,38.5,255,53415
28.21,38.5,255,53616
28.24,38.5,255,53817
28.27,38.5,255,54018
28.24,38.5,255,54219
28.27,38.5,255,54420
28.24,38.5,255,54621
28.24,38.5,255,54822
28.27,38.5,255,55023
28.24,38.5,255,55224
28.24,38.5,255,55425
28.27,38.5,255,55626
28.24,38.5,255,55827
28.27,38.5,255,56028
28.27,38.5,255,56229
28.27,38.5,255,56430
28.27,38.5,255,56631
28.27,38.5,255,56832
28.27,38.5,255,57033
28.27,38.5,255,57234
28.27,38.5,255,57435
28.27,38.5,255,57636
28.31,38.5,255,57837
28.27,38.5,255,58038
28.31,38.5,255,58239
28.31,38.5,255,58440
28.27,38.5,255,58641
28.27,38.5,255,58842
28.27,38.5,255,59043
28.31,38.5,255,59244
28.31,38.5,255,59445
28.31,38.5,255,59646
28.27,38.5,255,59847
28.31,38.5,255,60048
28.31,38.5,255,60249
28.31,38.5,255,60450
28.31,38.5,255,60651
28.31,38.5,255,60852
28.31,38.5,255,61053
28.31,38.5,255,61254
28.37,38.5,255,61455
28.34,38.5,255,61656
28.31,38.5,255,61857
28.34,38.5,255,62058
28.34,38.5,255,62259
28.34,38.5,255,62460
28.34,38.5,255,62661
28.34,38.5,255,62862
28.34,38.5,255,63063
28.31,38.5,255,63264
28.31,38.5,255,63465
28.31,38.5,255,63666
28.34,38.5,255,63867
28.34,38.5,255,64068
28.34,38.5,255,64269
28.37,38.5,255,64470
28.34,38.5,255,64671
28.34,38.5,255,64872
28.31,38.5,255,65073
28.34,38.5,255,65274
28.37,38.5,255,65475
28.37,38.5,255,65676
28.34,38.5,255,65877
28.37,38.5,255,66078
28.37,38.5,255,66279
28.37,38.5,255,66480
28.37,38.5,255,66681
28.34,38.5,255,66882
28.37,38.5,255,67083
28.37,38.5,255,67284
28.37,38.5,255,67485
28.37,38.5,255,67686
28.37,38.5,255,67887
28.34,38.5,255,68088
28.37,38.5,255,68289
28.37,38.5,255,68490
28.37,38.5,255,68691
28.37,38.5,255,68892
28.37,38.5,255,69093
28.37,38.5,255,69294
28.41,38.5,255,69495
28.37,38.5,255,69696
28.37,38.5,255,69897
28.41,38.5,255,70098
28.37,38.5,255,70299
28.41,38.5,255,70500
28.41,38.5,255,70701
28.41,38.5,255,70902
28.37,38.5,255,71103
28.41,38.5,255,71304
28.37,38.5,255,71505
28.41,38.5,255,71706
28.41,38.5,255,71907
28.41,38.5,255,72108
28.41,38.5,255,72309
28.41,38.5,255,72510
28.41,38.5,255,72711
28.41,38.5,255,72912
28.41,38.5,255,73113
28.41,38.5,255,73314
28.41,38.5,255,73515
28.41,38.5,255,73716
28.41,38.5,255,73917
28.41,38.5,255,74118
28.41,38.5,255,74319
28.41,38.5,255,74520
28.41,38.5,255,74721
28.44,38.5,255,74922
28.44,38.5,255,75123
28.41,38.5,255,75324
28.44,38.5,255,75525
28.41,38.5,255,75726
28.44,38.5,255,75927
28.44,38.5,255,76128
28.44,38.5,255,76329
28.44,38.5,255,76530
28.44,38.5,255,76731
28.41,38.5,255,76932
28.44,38.5,255,77133
28.44,38.5,255,77334
28.44,38.5,255,77535
28.44,38.5,255,77736
28.44,38.5,255,77937
28.44,38.5,255,78138
28.44,38.5,255,78339
28.44,38.5,255,78540
28.44,38.5,255,78741
28.48,38.5,255,78942
28.44,38.5,255,79143
28.44,38.5,255,79344
28.48,38.5,255,79545
28.48,38.5,255,79746
28.48,38.5,255,79947
28.48,38.5,255,80148
28.44,38.5,255,80349
28.48,38.5,255,80550
28.48,38.5,255,80751
28.48,38.5,255,80952
28.48,38.5,255,81153
28.48,38.5,255,81354
28.48,38.5,255,81555
28.48,38.5,255,81756
28.48,38.5,255,81957
28.51,38.5,255,82158
28.48,38.5,255,82359
28.51,38.5,255,82560
28.48,38.5,255,82761
28.48,38.5,255,82962
28.48,38.5,255,83163
28.51,38.5,255,83364
28.51,38.5,255,83565
28.48,38.5,255,83766
28.48,38.5,255,83967
28.48,38.5,255,84168
28.51,38.5,255,84369
28.51,38.5,255,84570
28.51,38.5,255,84771
28.51,38.5,255,84972
28.48,38.5,255,85173
28.51,38.5,255,85374
28.51,38.5,255,85575
28.51,38.5,255,85776
28.48,38.5,255,85977
28.51,38.5,255,86178
28.51,38.5,255,86379
28.51,38.5,255,86580
28.51,38.5,255,86781
28.51,38.5,255,86982
28.54,38.5,255,87183
28.51,38.5,255,87384
28.51,38.5,255,87585
28.51,38.5,255,87786
28.51,38.5,255,87987
28.54,38.5,255,88188
28.51,38.5,255,88389
28.54,38.5,255,88590
28.54,38.5,255,88791
28.54,38.5,255,88992
28.54,38.5,255,89193
28.54,38.5,255,89394
28.54,38.5,255,89595
28.54,38.5,255,89796
28.54,38.5,255,89997
28.54,38.5,255,90198
28.54,38.5,255,90399
28.54,38.5,255,90600
28.54,38.5,255,90801
28.54,38.5,255,91002
28.54,38.5,255,91203
28.54,38.5,255,91404
28.54,38.5,255,91605
28.54,38.5,255,91806
28.54,38.5,255,92007
28.54,38.5,255,92208
28.54,38.5,255,92409
28.58,38.5,255,92610
28.58,38.5,255,92811
28.58,38.5,255,93012
28.54,38.5,255,93213
28.54,38.5,255,93414
28.58,38.5,255,93615
28.54,38.5,255,93816
28.54,38.5,255,94017
28.58,38.5,255,94218
28.58,38.5,255,94419
28.54,38.5,255,94620
28.58,38.5,255,94821
28.58,38.5,255,95022
28.54,38.5,255,95223
28.58,38.5,255,95424
28.58,38.5,255,95625
28.58,38.5,255,95826
28.58,38.5,255,96027
28.61,38.5,255,96228
28.58,38.5,255,96429
28.61,38.5,255,96630
28.58,38.5,255,96831
28.61,38.5,255,97032
28.61,38.5,255,97233
28.61,38.5,255,97434
28.58,38.5,255,97635
28.61,38.5,255,97836
28.61,38.5,255,98037
28.61,38.5,255,98238
28.61,38.5,255,98439
28.61,38.5,255,98640
28.61,38.5,255,98841
28.58,38.5,255,99042
28.61,38.5,255,99243
28.61,38.5,255,99444
28.61,38.5,255,99645
28.61,38.5,255,99846
28.65,38.5,255,100047
28.65,38.5,255,100248
28.61,38.5,255,100449
28.61,38.5,255,100650
28.61,38.5,255,100851
28.61,38.5,255,101052
28.65,38.5,255,101253
28.65,38.5,255,101454
28.61,38.5,255,101655
28.65,38.5,255,101856
28.61,38.5,255,102057
28.65,38.5,255,102258
28.61,38.5,255,102459
28.61,38.5,255,102660
28.61,38.5,255,102861
28.65,38.5,255,103062
28.65,38.5,255,103263
28.65,38.5,255,103464
28.65,38.5,255,103665
28.65,38.5,255,103866
28.65,38.5,255,104067
28.65,38.5,255,104268
28.68,38.5,255,104469
28.65,38.5,255,104670
28.68,38.5,255,104871
28.65,38.5,255,105072
28.65,38.5,255,105273
28.68,38.5,255,105474
28.65,38.5,255,105675
28.68,38.5,255,105876
28.65,38.5,255,106077
28.65,38.5,255,106278
28.68,38.5,255,106479
28.65,38.5,255,106680
28.68,38.5,255,106881
28.68,38.5,255,107082
28.65,38.5,255,107283
28.68,38.5,255,107484
28.68,38.5,255,107685
28.68,38.5,255,107886
28.68,38.5,255,108087
28.68,38.5,255,108288
28.68,38.5,255,108489
28.68,38.5,255,108690
28.68,38.5,255,108891
28.68,38.5,255,109092
28.68,38.5,255,109293
28.71,38.5,255,109494
28.71,38.5,255,109695
28.71,38.5,255,109896
28.68,38.5,255,110097
28.68,38.5,255,110298
28.68,38.5,255,110499
28.71,38.5,255,110700
28.71,38.5,255,110901
28.68,38.5,255,111102
28.71,38.5,255,111303
28.71,38.5,255,111504
28.71,38.5,255,111705
28.71,38.5,255,111906
28.71,38.5,255,112107
28.71,38.5,255,112308
28.71,38.5,255,112509
28.71,38.5,255,112710
28.71,38.5,255,112911
28.71,38.5,255,113112
28.71,38.5,255,113313
28.71,38.5,255,113514
28.71,38.5,255,113715
28.71,38.5,255,113916
28.71,38.5,255,114117
28.75,38.5,255,114318
28.75,38.5,255,114519
28.75,38.5,255,114720
28.75,38.5,255,114921
28.71,38.5,255,115122
28.75,38.5,255,115323
28.75,38.5,255,115524
28.75,38.5,255,115725
28.71,38.5,255,115926
28.71,38.5,255,116127
28.75,38.5,255,116328
28.75,38.5,255,116529
28.75,38.5,255,116730
28.75,38.5,255,116931
28.75,38.5,255,117132
28.75,38.5,255,117333
28.71,38.5,255,117534
28.75,38.5,255,117735
28.75,38.5,255,117936
28.75,38.5,255,118137
28.78,38.5,255,118338
28.78,38.5,255,118539
28.75,38.5,255,118740
28.75,38.5,255,118941
28.75,38.5,255,119142
28.75,38.5,255,119343
28.75,38.5,255,119544
28.75,38.5,255,119745
28.78,38.5,255,119946
28.78,38.5,255,120147
28.75,38.5,255,120348
28.78,38.5,255,120549
28.78,38.5,255,120750
28.78,38.5,255,120951
28.78,38.5,255,121152
28.78,38.5,255,121353
28.78,38.5,255,121554
28.78,38.5,255,121755
28.81,38.5,255,121956
28.78,38.5,255,122157
28.78,38.5,255,122358
28.78,38.5,255,122559
28.78,38.5,255,122760
28.78,38.5,255,122961
28.81,38.5,255,123162
28.78,38.5,255,123363
28.78,38.5,255,123564
28.81,38.5,255,123765
28.81,38.5,255,123966
28.81,38.5,255,124167
28.81,38.5,255,124368
28.81,38.5,255,124569
28.81,38.5,255,124770
28.81,38.5,255,124971
28.78,38.5,255,125172
28.78,38.5,255,125373
28.81,38.5,255,125574
28.78,38.5,255,125775
28.81,38.5,255,125976
28.81,38.5,255,126177
28.81,38.5,255,126378
28.81,38.5,255,126579
28.81,38.5,255,126780
28.81,38.5,255,126981
28.85,38.5,255,127182
28.85,38.5,255,127383
28.81,38.5,255,127584
28.85,38.5,255,127785
28.81,38.5,255,127986
28.85,38.5,255,128187
28.85,38.5,255,128388
28.85,38.5,255,128589
28.85,38.5,255,128790
28.81,38.5,255,128991
28.85,38.5,255,129192
28.81,38.5,255,129393
28.85,38.5,255,129594
28.85,38.5,255,129795
28.85,38.5,255,129996
28.85,38.5,255,130197
28.81,38.5,255,130398
28.81,38.5,255,130599
28.85,38.5,255,130800
28.81,38.5,255,131001
28.85,38.5,255,131202
28.85,38.5,255,131403
28.85,38.5,255,131604
28.85,38.5,255,131805
28.85,38.5,255,132006
28.85,38.5,255,132207
28.85,38.5,255,132408
28.85,38.5,255,132609
28.88,38.5,255,132810
28.85,38.5,255,133011
28.85,38.5,255,133212
28.85,38.5,255,133413
28.88,38.5,255,133614
28.88,38.5,255,133815
28.88,38.5,255,134016
28.88,38.5,255,134217
28.92,38.5,255,134418
28.88,38.5,255,134619
28.88,38.5,255,134820
28.88,38.5,255,135021
28.88,38.5,255,135222
28.88,38.5,255,135423
28.92,38.5,255,135624
28.88,38.5,255,135825
28.88,38.5,255,136026
28.88,38.5,255,136227
28.92,38.5,255,136428
28.88,38.5,255,136629
28.88,38.5,255,136830
28.92,38.5,255,137031
28.88,38.5,255,137232
28.88,38.5,255,137433
28.88,38.5,255,137634
28.88,38.5,255,137835
28.92,38.5,255,138036
28.92,38.5,255,138237
28.88,38.5,255,138438
28.88,38.5,255,138639
28.92,38.5,255,138840
28.88,38.5,255,139041
28.92,38.5,255,139242
28.92,38.5,255,139443
28.92,38.5,255,139644
28.92,38.5,255,139845
28.92,38.5,255,140046
28.92,38.5,255,140247
28.92,38.5,255,140448
28.92,38.5,255,140649
28.92,38.5,255,140850
28.92,38.5,255,141051
28.95,38.5,255,141252
28.92,38.5,255,141453
28.92,38.5,255,141654
28.92,38.5,255,141855
28.92,38.5,255,142056
28.92,38.5,255,142257
28.95,38.5,255,142458
28.95,38.5,255,142659
28.95,38.5,255,142860
28.95,38.5,255,143061
28.95,38.5,255,143262
28.95,38.5,255,143463
28.95,38.5,255,143664
28.92,38.5,255,143865
28.95,38.5,255,144066
28.92,38.5,255,144267
28.95,38.5,255,144468
28.95,38.5,255,144669
28.95,38.5,255,144870
28.95,38.5,255,145071
28.98,38.5,255,145272
28.95,38.5,255,145473
28.95,38.5,255,145674
28.95,38.5,255,145875
28.95,38.5,255,146076
28.95,38.5,255,146277
28.95,38.5,255,146478
28.95,38.5,255,146679
28.95,38.5,255,146880
28.95,38.5,255,147081
28.98,38.5,255,147282
28.95,38.5,255,147483
28.95,38.5,255,147684
28.98,38.5,255,147885
28.98,38.5,255,148086
28.98,38.5,255,148287
28.98,38.5,255,148488
28.98,38.5,255,148689
28.98,38.5,255,148890
28.98,38.5,255,149091
28.98,38.5,255,149292
28.98,38.5,255,149493
28.95,38.5,255,149694
28.98,38.5,255,149895
28.98,38.5,255,150096
29.02,38.5,255,150297
28.98,38.5,255,150498
28.95,38.5,255,150699
28.98,38.5,255,150900
28.98,38.5,255,151101
29.02,38.5,255,151302
28.98,38.5,255,151503
28.98,38.5,255,151704
28.98,38.5,255,151905
28.98,38.5,255,152106
28.98,38.5,255,152307
29.02,38.5,255,152508
29.02,38.5,255,152709
29.02,38.5,255,152910
29.02,38.5,255,153111
29.02,38.5,255,153312
29.02,38.5,255,153513
29.02,38.5,255,153714
29.02,38.5,255,153915
29.02,38.5,255,154116
29.05,38.5,255,154317
29.02,38.5,255,154518
29.02,38.5,255,154719
29.02,38.5,255,154920
29.02,38.5,255,155121
29.02,38.5,255,155322
29.02,38.5,255,155523
29.05,38.5,255,155724
29.02,38.5,255,155925
29.02,38.5,255,156126
29.05,38.5,255,156327
29.02,38.5,255,156528
29.05,38.5,255,156729
29.05,38.5,255,156930
29.02,38.5,255,157131
29.02,38.5,255,157332
29.05,38.5,255,157533
29.05,38.5,255,157734
29.05,38.5,255,157935
29.05,38.5,255,158136
29.05,38.5,255,158337
29.05,38.5,255,158538
29.05,38.5,255,158739
29.05,38.5,255,158940
29.05,38.5,255,159141
29.02,38.5,255,159342
29.05,38.5,255,159543
29.05,38.5,255,159744
29.05,38.5,255,159945
29.09,38.5,255,160146
29.05,38.5,255,160347
29.09,38.5,255,160548
29.09,38.5,255,160749
29.09,38.5,255,160950
29.09,38.5,255,161151
29.05,38.5,255,161352
29.05,38.5,255,161553
29.09,38.5,255,161754
29.09,38.5,255,161955
29.09,38.5,255,162156
29.05,38.5,255,162357
29.05,38.5,255,162558
29.09,38.5,255,162759
29.09,38.5,255,162960
29.09,38.5,255,163161
29.09,38.5,255,163362
29.09,38.5,255,163563
29.12,38.5,255,163764
29.09,38.5,255,163965
29.09,38.5,255,164166
29.09,38.5,255,164367
29.09,38.5,255,164568
29.12,38.5,255,164769
29.09,38.5,255,164970
29.12,38.5,255,165171
29.09,38.5,255,165372
29.12,38.5,255,165573
29.12,38.5,255,165774
29.12,38.5,255,165975
29.09,38.5,255,166176
29.12,38.5,255,166377
29.12,38.5,255,166578
29.12,38.5,255,166779
29.12,38.5,255,166980
29.12,38.5,255,167181
29.12,38.5,255,167382
29.12,38.5,255,167583
29.12,38.5,255,167784
29.12,38.5,255,167985
29.15,38.5,255,168186
29.12,38.5,255,168387
29.15,38.5,255,168588
29.12,38.5,255,168789
29.12,38.5,255,168990
29.12,38.5,255,169191
29.12,38.5,255,169392
29.15,38.5,255,169593
29.15,38.5,255,169794
29.12,38.5,255,169995
29.12,38.5,255,170196
29.15,38.5,255,170397
29.12,38.5,255,170598
29.15,38.5,255,170799
29.15,38.5,255,171000
29.15,38.5,255,171201
29.19,38.5,255,171402
29.15,38.5,255,171603
29.15,38.5,255,171804
29.15,38.5,255,172005
29.15,38.5,255,172206
29.15,38.5,255,172407
29.15,38.5,255,172608
29.15,38.5,255,172809
29.15,38.5,255,173010
29.19,38.5,255,173211
29.15,38.5,255,173412
29.15,38.5,255,173613
29.15,38.5,255,173814
29.19,38.5,255,174015
29.15,38.5,255,174216
29.15,38.5,255,174417
29.15,38.5,255,174618
29.19,38.5,255,174819
29.19,38.5,255,175020
29.19,38.5,255,175221
29.15,38.5,255,175422
29.19,38.5,255,175623
29.19,38.5,255,175824
29.19,38.5,255,176025
29.19,38.5,255,176226
29.15,38.5,255,176427
29.19,38.5,255,176628
29.19,38.5,255,176829
29.19,38.5,255,177030
29.22,38.5,255,177231
29.19,38.5,255,177432
29.19,38.5,255,177633
29.19,38.5,255,177834
29.19,38.5,255,178035
29.19,38.5,255,178236
29.22,38.5,255,178437
29.22,38.5,255,178638
29.22,38.5,255,178839
29.22,38.5,255,179040
29.19,38.5,255,179241
29.19,38.5,255,179442
29.22,38.5,255,179643
29.19,38.5,255,179844
29.19,38.5,255,180045
29.22,38.5,255,180246
29.22,38.5,255,180447
29.22,38.5,255,180648
29.19,38.5,255,180849
29.22,38.5,255,181050
29.25,38.5,255,181251
29.22,38.5,255,181452
29.22,38.5,255,181653
29.22,38.5,255,181854
29.25,38.5,255,182055
29.22,38.5,255,182256
29.25,38.5,255,182457
29.25,38.5,255,182658
29.22,38.5,255,182859
29.25,38.5,255,183060
29.22,38.5,255,183261
29.25,38.5,255,183462
29.25,38.5,255,183663
29.25,38.5,255,183864
29.22,38.5,255,184065
29.22,38.5,255,184266
29.22,38.5,255,184467
29.25,38.5,255,184668
29.25,38.5,255,184869
29.25,38.5,255,185070
29.25,38.5,255,185271
29.25,38.5,255,185472
29.22,38.5,255,185673
29.29,38.5,255,185874
29.25,38.5,255,186075
29.25,38.5,255,186276
29.25,38.5,255,186477
29.25,38.5,255,186678
29.25,38.5,255,186879
29.25,38.5,255,187080
29.25,38.5,255,187281
29.25,38.5,255,187482
29.25,38.5,255,187683
29.29,38.5,255,187884
29.25,38.5,255,188085
29.29,38.5,255,188286
29.25,38.5,255,188487
29.25,38.5,255,188688
29.25,38.5,255,188889
29.29,38.5,255,189090
29.29,38.5,255,189291
29.29,38.5,255,189492
29.29,38.5,255,189693
29.32,38.5,255,189894
29.29,38.5,255,190095
29.25,38.5,255,190296
29.29,38.5,255,190497
29.29,38.5,255,190698
29.29,38.5,255,190899
29.29,38.5,255,191100
29.29,38.5,255,191301
29.29,38.5,255,191502
29.32,38.5,255,191703
29.29,38.5,255,191904
29.29,38.5,255,192105
29.32,38.5,255,192306
29.29,38.5,255,192507
29.29,38.5,255,192708
29.32,38.5,255,192909
29.29,38.5,255,193110
29.29,38.5,255,193311
29.29,38.5,255,193512
29.32,38.5,255,193713
29.32,38.5,255,193914
29.32,38.5,255,194115
29.32,38.5,255,194316
29.32,38.5,255,194517
29.32,38.5,255,194718
29.32,38.5,255,194919
29.32,38.5,255,195120
29.32,38.5,255,195321
29.32,38.5,255,195522
29.32,38.5,255,195723
29.32,38.5,255,195924
29.32,38.5,255,196125
29.36,38.5,255,196326
29.32,38.5,255,196527
29.36,38.5,255,196728
29.32,38.5,255,196929
29.32,38.5,255,197130
29.36,38.5,255,197331
29.32,38.5,255,197532
29.32,38.5,255,197733
29.36,38.5,255,197934
29.36,38.5,255,198135
29.36,38.5,255,198336
29.36,38.5,255,198537
29.32,38.5,255,198738
29.32,38.5,255,198939
29.32,38.5,255,199140
29.36,38.5,255,199341
29.32,38.5,255,199542
29.36,38.5,255,199743
29.39,38.5,255,199944
29.36,38.5,255,200145
29.36,38.5,255,200346
29.32,38.5,255,200547
29.36,38.5,255,200748
29.36,38.5,255,200949
29.36,38.5,255,201150
29.36,38.5,255,201351
29.36,38.5,255,201552
29.36,38.5,255,201753
29.36,38.5,255,201954
29.39,38.5,255,202155
29.36,38.5,255,202356
29.36,38.5,255,202557
29.39,38.5,255,202758
29.39,38.5,255,202959
29.36,38.5,255,203160
29.39,38.5,255,203361
29.36,38.5,255,203562
29.36,38.5,255,203763
29.39,38.5,255,203964
29.39,38.5,255,204165
29.39,38.5,255,204366
29.39,38.5,255,204567
29.39,38.5,255,204768
29.42,38.5,255,204969
29.39,38.5,255,205170
29.39,38.5,255,205371
29.42,38.5,255,205572
29.39,38.5,255,205773
29.39,38.5,255,205974
29.39,38.5,255,206175
29.39,38.5,255,206376
29.39,38.5,255,206577
29.39,38.5,255,206778
29.39,38.5,255,206979
29.39,38.5,255,207180
29.39,38.5,255,207381
29.39,38.5,255,207582
29.42,38.5,255,207783
29.42,38.5,255,207984
29.42,38.5,255,208185
29.42,38.5,255,208386
29.42,38.5,255,208587
29.39,38.5,255,208788
29.39,38.5,255,208989
29.42,38.5,255,209190
29.42,38.5,255,209391
29.42,38.5,255,209592
29.42,38.5,255,209793
29.42,38.5,255,209994
29.42,38.5,255,210195
29.42,38.5,255,210396
29.42,38.5,255,210597
29.42,38.5,255,210798
29.42,38.5,255,210999
29.46,38.5,255,211200
29.42,38.5,255,211401
29.46,38.5,255,211602
29.46,38.5,255,211803
29.46,38.5,255,212004
29.42,38.5,255,212205
29.46,38.5,255,212406
29.46,38.5,255,212607
29.46,38.5,255,212808
29.42,38.5,255,213009
29.42,38.5,255,213210
29.46,38.5,255,213411
29.46,38.5,255,213612
29.46,38.5,255,213813
29.46,38.5,255,214014
29.46,38.5,255,214215
29.46,38.5,255,214416
29.46,38.5,255,214617
29.46,38.5,255,214818
29.46,38.5,255,215019
29.46,38.5,255,215220
29.46,38.5,255,215421
29.49,38.5,255,215622
29.49,38.5,255,215823
29.46,38.5,255,216024
29.42,38.5,255,216225
29.46,38.5,255,216426
29.46,38.5,255,216627
29.46,38.5,255,216828
29.46,38.5,255,217029
29.46,38.5,255,217230
29.46,38.5,255,217431
29.49,38.5,255,217632
29.49,38.5,255,217833
29.49,38.5,255,218034
29.49,38.5,255,218235
29.49,38.5,255,218436
29.49,38.5,255,218637
29.49,38.5,255,218838
29.46,38.5,255,219039
29.46,38.5,255,219240
29.49,38.5,255,219441
29.49,38.5,255,219642
29.49,38.5,255,219843
29.49,38.5,255,220044
29.49,38.5,255,220245
29.49,38.5,255,220446
29.49,38.5,255,220647
29.49,38.5,255,220848
29.46,38.5,255,221049
29.49,38.5,255,221250
29.49,38.5,255,221451
29.49,38.5,255,221652
29.53,38.5,255,221853
29.53,38.5,255,222054
29.53,38.5,255,222255
29.53,38.5,255,222456
29.49,38.5,255,222657
29.49,38.5,255,222858
29.53,38.5,255,223059
29.49,38.5,255,223260
29.53,38.5,255,223461
29.49,38.5,255,223662
29.53,38.5,255,223863
29.53,38.5,255,224064
29.56,38.5,255,224265
29.53,38.5,255,224466
29.53,38.5,255,224667
29.53,38.5,255,224868
29.53,38.5,255,225069
29.53,38.5,255,225270
29.53,38.5,255,225471
29.49,38.5,255,225672
29.53,38.5,255,225873
29.53,38.5,255,226074
29.53,38.5,255,226275
29.53,38.5,255,226476
29.53,38.5,255,226677
29.53,38.5,255,226878
29.53,38.5,255,227079
29.56,38.5,255,227280
29.56,38.5,255,227481
29.53,38.5,255,227682
29.53,38.5,255,227883
29.56,38.5,255,228084
29.56,38.5,255,228285
29.56,38.5,255,228486
29.56,38.5,255,228687
29.56,38.5,255,228888
29.56,38.5,255,229089
29.56,38.5,255,229290
29.56,38.5,255,229491
29.56,38.5,255,229692
29.56,38.5,255,229893
29.56,38.5,255,230094
29.56,38.5,255,230295
29.56,38.5,255,230496
29.59,38.5,255,230697
29.59,38.5,255,230898
29.56,38.5,255,231099
29.56,38.5,255,231300
29.56,38.5,255,231501
29.59,38.5,255,231702
29.59,38.5,255,231903
29.56,38.5,255,232104
29.56,38.5,255,232305
29.56,38.5,255,232506
29.56,38.5,255,232707
29.59,38.5,255,232908
29.59,38.5,255,233109
29.63,38.5,255,233310
29.59,38.5,255,233511
29.59,38.5,255,233712
29.59,38.5,255,233913
29.59,38.5,255,234114
29.59,38.5,255,234315
29.59,38.5,255,234516
29.59,38.5,255,234717
29.59,38.5,255,234918
29.59,38.5,255,235119
29.59,38.5,255,235320
29.59,38.5,255,235521
29.59,38.5,255,235722
29.59,38.5,255,235923
29.59,38.5,255,236124
