Temp,Setpoint,,Time
28.85,29,100.09,417024
28.81,29,104.02,417225
28.85,29,112.93,417426
28.85,29,100.13,417627
28.85,29,104.07,417828
28.81,29,104.08,418029
28.81,29,112.99,418230
28.85,29,109.09,418431
28.81,29,100.21,418632
28.85,29,113.04,418833
28.85,29,100.24,419034
28.85,29,104.18,419235
28.81,29,104.19,419436
28.81,29,113.1,419637
28.81,29,109.19,419838
28.81,29,109.21,420039
28.81,29,109.23,420240
28.81,29,109.24,420441
28.85,29,109.26,420642
28.81,29,100.39,420843
28.81,29,113.21,421044
28.81,29,109.31,421245
28.81,29,109.33,421446
28.85,29,109.34,421647
28.81,29,100.47,421848
28.81,29,113.3,422049
28.81,29,109.39,422250
28.78,29,109.41,422451
28.81,29,118.32,422652
28.81,29,105.53,422853
28.81,29,109.47,423054
28.81,29,109.48,423255
28.81,29,109.5,423456
28.81,29,109.52,423657
28.78,29,109.53,423858
28.81,29,118.44,424059
28.81,29,105.65,424260
28.78,29,109.59,424461
28.81,29,118.5,424662
28.78,29,105.7,424863
28.78,29,118.54,425064
28.78,29,114.63,425265
28.78,29,114.65,425466
28.81,29,114.67,425667
28.81,29,105.8,425868
28.78,29,109.74,426069
28.78,29,118.65,426270
28.81,29,114.75,426471
28.75,29,105.88,426672
28.78,29,127.63,426873
28.78,29,110.88,427074
28.78,29,114.83,427275
28.78,29,114.85,427476
28.75,29,114.87,427677
28.75,29,123.81,427878
28.78,29,119.9,428079
28.78,29,111.01,428280
28.78,29,114.96,428481
28.78,29,114.98,428682
28.75,29,115,428883
28.78,29,123.94,429084
28.75,29,111.11,429285
28.78,29,123.98,429486
28.71,29,111.15,429687
28.78,29,132.92,429888
28.75,29,107.28,430089
28.75,29,124.07,430290
28.71,29,120.16,430491
28.75,29,129.08,430692
28.75,29,116.29,430893
28.75,29,120.24,431094
28.75,29,120.26,431295
28.75,29,120.28,431496
28.71,29,120.31,431697
28.75,29,129.22,431898
28.75,29,116.44,432099
28.71,29,120.38,432300
28.71,29,129.3,432501
28.71,29,125.4,432702
28.71,29,125.43,432903
28.75,29,125.46,433104
28.75,29,116.59,433305
28.71,29,120.54,433506
28.75,29,129.45,433707
28.71,29,116.66,433908
28.75,29,129.5,434109
28.71,29,116.71,434310
28.75,29,129.55,434511
28.75,29,116.76,434712
28.75,29,120.71,434913
28.71,29,120.73,435114
28.71,29,129.65,435315
28.75,29,125.75,435516
28.75,29,116.89,435717
28.71,29,120.83,435918
28.75,29,129.75,436119
28.75,29,116.96,436320
28.75,29,120.91,436521
28.75,29,120.93,436722
28.75,29,120.95,436923
28.78,29,120.98,437124
28.75,29,112.08,437325
28.78,29,124.95,437526
28.78,29,112.13,437727
28.75,29,116.08,437928
28.78,29,125.02,438129
28.78,29,112.19,438330
28.78,29,116.14,438531
28.78,29,116.16,438732
28.81,29,116.18,438933
28.78,29,107.31,439134
28.78,29,120.14,439335
28.81,29,116.24,439536
28.78,29,107.37,439737
28.81,29,120.2,439938
28.78,29,107.41,440139
28.81,29,120.24,440340
28.81,29,107.45,440541
28.81,29,111.38,440742
28.81,29,111.4,440943
28.85,29,111.42,441144
28.81,29,102.54,441345
28.85,29,115.37,441546
28.81,29,102.57,441747
28.85,29,115.4,441948
28.85,29,102.61,442149
28.85,29,106.54,442350
28.85,29,106.56,442551
28.85,29,106.57,442752
28.85,29,106.58,442953
28.85,29,106.6,443154
28.85,29,106.61,443355
28.85,29,106.63,443556
28.85,29,106.64,443757
28.85,29,106.65,443958
28.81,29,106.67,444159
28.81,29,115.57,444360
28.85,29,111.67,444561
28.85,29,102.79,444762
28.85,29,106.73,444963
28.85,29,106.74,445164
28.85,29,106.76,445365
28.85,29,106.77,445566
28.88,29,106.79,445767
28.85,29,97.88,445968
28.85,29,110.74,446169
28.85,29,106.83,446370
28.85,29,106.84,446571
28.85,29,106.85,446772
28.88,29,106.87,446973
28.85,29,97.96,447174
28.88,29,110.83,447375
28.85,29,97.99,447576
28.85,29,110.85,447777
28.85,29,106.93,447978
28.85,29,106.95,448179
28.85,29,106.96,448380
28.88,29,106.97,448581
28.88,29,98.07,448782
28.85,29,102.01,448983
28.85,29,110.94,449184
28.85,29,107.02,449385
28.85,29,107.04,449586
28.85,29,107.05,449787
28.85,29,107.07,449988
28.85,29,107.08,450189
28.85,29,107.09,450390
28.85,29,107.11,450591
28.88,29,107.12,450792
28.81,29,98.22,450993
28.85,29,119.97,451194
28.85,29,103.24,451395
28.85,29,107.18,451596
28.81,29,107.19,451797
28.85,29,116.1,451998
28.85,29,103.3,452199
28.81,29,107.24,452400
28.85,29,116.14,452601
28.81,29,103.35,452802
28.85,29,116.18,453003
28.85,29,103.38,453204
28.81,29,107.31,453405
28.81,29,116.22,453606
28.85,29,112.32,453807
28.85,29,103.44,454008
28.81,29,107.38,454209
28.81,29,116.28,454410
28.81,29,112.38,454611
28.81,29,112.4,454812
28.81,29,112.41,455013
28.81,29,112.43,455214
28.81,29,112.45,455415
28.85,29,112.47,455616
28.85,29,103.59,455817
28.81,29,107.53,456018
28.78,29,116.43,456219
28.85,29,121.42,456420
28.81,29,99.73,456621
28.81,29,116.48,456822
28.78,29,112.58,457023
0.81,29,121.49,457224
28.81,29,108.7,457425
28.81,29,112.63,457626
28.81,29,112.65,457827
28.78,29,112.67,458028
28.78,29,121.58,458229
28.78,29,117.68,458430
28.81,29,117.7,458631
28.81,29,108.83,458832
28.78,29,112.76,459033
78,29,121.67,459234
28.81,29,117.77,459435
28.78,29,108.9,459636
28.78,29,121.73,459837
28.75,29,117.83,460038
28.78,29,126.77,460239
28.78,29,113.94,460440
28.78,29,117.89,460641
28.78,29,117.91,460842
28.78,29,117.93,461043
28.75,29,117.95,461244
28.78,29,126.89,461445
28.78,29,114.07,461646
28.78,29,118.02,461847
28.78,29,118.04,462048
28.78,29,118.06,462249
28.75,29,118.08,462450
28.75,29,127.02,462651
28.75,29,123.11,462852
28.75,29,123.13,463053
28.75,29,123.16,463254
28.75,29,123.18,463455
28.75,29,123.2,463656
28.75,29,123.23,463857
28.75,29,123.25,464058
28.75,29,123.27,464259
28.71,29,123.3,464460
28.75,29,132.21,464661
28.75,29,119.43,464862
28.75,29,123.37,465063
28.71,29,123.39,465264
28.71,29,132.31,465465
28.71,29,128.42,465666
28.75,29,128.44,465867
28.75,29,119.58,466068
28.75,29,123.52,466269
28.71,29,123.54,466470
28.75,29,132.46,466671
28.75,29,119.67,466872
28.75,29,123.62,467073
28.71,29,123.64,467274
28.71,29,132.56,467475
28.71,29,128.66,467676
28.75,29,128.69,467877
28.71,29,119.82,468078
28.71,29,132.66,468279
28.75,29,128.77,468480
28.75,29,119.9,468681
28.75,29,123.85,468882
28.75,29,123.87,469083
28.75,29,123.89,469284
28.75,29,123.92,469485
28.75,29,123.94,469686
28.75,29,123.96,469887
28.78,29,123.99,470088
28.78,29,115.09,470289
28.78,29,119.04,470490
28.78,29,119.06,470691
28.78,29,119.09,470892
28.78,29,119.11,471093
28.78,29,119.13,471294
28.78,29,119.15,471495
28.78,29,119.17,471696
28.81,29,119.19,471897
28.81,29,110.32,472098
28.81,29,114.25,472299
28.81,29,114.27,472500
28.81,29,114.29,472701
28.85,29,114.31,472902
28.81,29,105.43,473103
28.81,29,118.26,473304
28.81,29,114.35,473505
28.81,29,114.37,473706
28.85,29,114.39,473907
28.85,29,105.51,474108
28.85,29,109.45,474309
28.85,29,109.46,474510
28.85,29,109.48,474711
28.85,29,109.49,474912
28.85,29,109.51,475113
28.85,29,109.52,475314
28.88,29,109.53,475515
28.88,29,100.63,475716
28.88,29,104.57,475917
28.85,29,104.58,476118
28.88,29,113.51,476319
28.88,29,100.68,476520
28.88,29,104.62,476721
28.88,29,104.63,476922
28.85,29,104.64,477123
28.88,29,113.57,477324
28.88,29,100.73,477525
28.88,29,104.68,477726
28.88,29,104.69,477927
28.88,29,104.7,478128
28.88,29,104.71,478329
28.92,29,104.72,478530
28.88,29,95.84,478731
28.92,29,108.66,478932
28.88,29,95.86,479133
28.88,29,108.68,479334
28.88,29,104.77,479535
28.88,29,104.78,479736
28.92,29,104.79,479937
28.92,29,95.91,480138
28.88,29,99.84,480339
28.88,29,108.74,480540
28.92,29,104.83,480741
28.88,29,95.95,480942
28.88,29,108.77,481143
28.92,29,104.86,481344
28.92,29,95.98,481545
28.92,29,99.91,481746
28.92,29,99.91,481947
28.88,29,99.92,482148
28.88,29,108.82,482349
28.92,29,104.91,482550
28.88,29,96.03,482751
28.92,29,108.85,482952
28.88,29,96.05,483153
28.88,29,108.87,483354
28.92,29,104.96,483555
28.88,29,96.08,483756
28.92,29,108.9,483957
28.88,29,96.1,484158
28.88,29,108.92,484359
28.88,29,105.01,484560
28.88,29,105.02,484761
28.88,29,105.03,484962
28.88,29,105.04,485163
28.88,29,105.05,485364
28.88,29,105.06,485565
28.88,29,105.07,485766
28.85,29,105.08,485967
28.88,29,114.01,486168
28.88,29,101.18,486369
28.88,29,105.12,486570
28.92,29,105.13,486771
28.88,29,96.25,486972
28.88,29,109.07,487173
28.85,29,105.16,487374
28.88,29,114.09,487575
28.85,29,101.25,487776
28.88,29,114.12,487977
28.88,29,101.28,488178
28.88,29,105.22,488379
28.88,29,105.23,488580
28.85,29,105.24,488781
28.85,29,114.17,488982
28.88,29,110.25,489183
28.85,29,101.35,489384
28.85,29,114.21,489585
28.85,29,110.29,489786
28.88,29,110.31,489987
28.85,29,101.4,490188
28.85,29,114.27,490389
28.85,29,110.35,490590
28.88,29,110.36,490791
28.85,29,101.46,490992
28.85,29,114.32,491193
28.85,29,110.4,491394
28.85,29,110.41,491595
28.85,29,110.43,491796
28.85,29,110.44,491997
28.81,29,110.46,492198
28.85,29,119.36,492399
28.81,29,106.56,492600
28.81,29,119.39,492801
28.81,29,115.49,493002
28.81,29,115.51,493203
28.85,29,115.52,493404
28.81,29,106.65,493605
28.81,29,119.48,493806
28.81,29,115.57,494007
28.81,29,115.59,494208
28.81,29,115.61,494409
28.81,29,115.62,494610
28.81,29,115.64,494811
28.81,29,115.66,495012
28.81,29,115.67,495213
28.85,29,115.69,495414
28.81,29,106.82,495615
28.81,29,119.65,495816
28.81,29,115.74,496017
28.78,29,115.76,496218
28.81,29,124.67,496419
28.78,29,111.87,496620
28.81,29,124.7,496821
28.81,29,111.91,497022
28.78,29,115.85,497223
28.81,29,124.76,497424
28.78,29,111.97,497625
28.78,29,124.8,497826
28.81,29,120.9,498027
28.78,29,112.02,498228
28.81,29,124.85,498429
28.78,29,112.06,498630
28.78,29,124.89,498831
28.78,29,120.99,499032
28.78,29,121.01,499233
28.78,29,121.03,499434
28.78,29,121.05,499635
28.78,29,121.07,499836
28.78,29,121.09,500037
28.75,29,121.11,500238
28.75,29,130.05,500439
28.78,29,126.14,500640
28.78,29,117.25,500841
28.75,29,121.2,501042
28.75,29,130.14,501243
28.75,29,126.23,501444
28.75,29,126.25,501645
28.75,29,126.28,501846
28.75,29,126.3,502047
28.78,29,126.32,502248
28.78,29,117.43,502449
28.75,29,121.38,502650
28.75,29,130.32,502851
28.75,29,126.41,503052
28.75,29,126.43,503253
28.75,29,126.46,503454
28.75,29,126.48,503655
28.75,29,126.51,503856
28.75,29,126.53,504057
28.78,29,126.55,504258
28.75,29,117.66,504459
28.75,29,130.53,504660
28.71,29,126.62,504861
28.75,29,135.54,505062
28.75,29,122.75,505263
28.75,29,126.69,505464
28.75,29,126.72,505665
28.75,29,126.74,505866
28.75,29,126.76,506067
28.75,29,126.79,506268
28.78,29,126.81,506469
28.75,29,117.92,506670
28.75,29,130.79,506871
28.78,29,126.88,507072
28.75,29,117.98,507273
28.75,29,130.86,507474
28.75,29,126.95,507675
28.75,29,126.97,507876
28.78,29,126.99,508077
28.78,29,118.1,508278
28.78,29,122.05,508479
28.78,29,122.07,508680
28.78,29,122.09,508881
28.78,29,122.11,509082
28.78,29,122.13,509283
28.78,29,122.15,509484
28.75,29,122.17,509685
28.78,29,131.11,509886
28.78,29,118.28,510087
28.78,29,122.24,510288
28.78,29,122.26,510489
28.81,29,122.28,510690
28.78,29,113.41,510891
28.81,29,126.24,511092
28.78,29,113.44,511293
28.78,29,126.27,511494
28.81,29,122.37,511695
28.78,29,113.5,511896
28.81,29,126.33,512097
28.81,29,113.54,512298
28.81,29,117.48,512499
28.78,29,117.49,512700
28.81,29,126.4,512901
28.78,29,113.61,513102
28.81,29,126.44,513303
28.81,29,113.65,513504
28.81,29,117.59,513705
28.81,29,117.6,513906
28.81,29,117.62,514107
28.81,29,117.64,514308
28.85,29,117.66,514509
28.85,29,108.78,514710
28.85,29,112.72,514911
28.81,29,112.73,515112
28.85,29,121.64,515313
28.85,29,108.84,515514
28.85,29,112.78,515715
28.81,29,112.79,515916
28.85,29,121.7,516117
28.81,29,108.9,516318
28.81,29,121.73,516519
28.85,29,117.82,516720
28.85,29,108.95,516921
28.81,29,112.88,517122
28.81,29,121.79,517323
28.85,29,117.89,517524
28.85,29,109.01,517725
28.85,29,112.95,517926
28.85,29,112.96,518127
28.85,29,112.97,518328
28.85,29,112.99,518529
28.85,29,113,518730
28.85,29,113.02,518931
28.85,29,113.03,519132
28.81,29,113.04,519333
28.85,29,121.95,519534
28.85,29,109.15,519735
28.88,29,113.09,519936
28.81,29,104.18,520137
28.85,29,125.94,520338
28.85,29,109.21,520539
28.85,29,113.15,520740
28.81,29,113.16,520941
28.81,29,122.07,521142
28.85,29,118.16,521343
28.85,29,109.29,521544
28.81,29,113.22,521745
28.85,29,122.13,521946
28.85,29,109.33,522147
28.81,29,113.27,522348
28.85,29,122.17,522549
28.81,29,109.38,522750
28.85,29,122.21,522951
28.85,29,109.41,523152
28.85,29,113.34,523353
28.85,29,113.36,523554
28.81,29,113.37,523755
28.81,29,122.28,523956
28.81,29,118.37,524157
28.81,29,118.39,524358
28.85,29,118.41,524559
28.81,29,109.53,524760
28.81,29,122.36,524961
28.81,29,118.46,525162
28.81,29,118.47,525363
28.81,29,118.49,525564
28.81,29,118.51,525765
28.81,29,118.53,525966
28.81,29,118.54,526167
28.81,29,118.56,526368
28.81,29,118.58,526569
28.81,29,118.6,526770
28.81,29,118.61,526971
28.81,29,118.63,527172
28.81,29,118.65,527373
28.81,29,118.66,527574
28.81,29,118.68,527775
28.78,29,118.7,527976
28.78,29,127.61,528177
28.81,29,123.71,528378
28.81,29,114.83,528579
28.78,29,118.77,528780
28.78,29,127.68,528981
28.81,29,123.78,529182
28.81,29,114.91,529383
28.81,29,118.85,529584
28.81,29,118.87,529785
28.78,29,118.88,529986
28.78,29,127.79,530187
28.78,29,123.89,530388
28.78,29,123.91,530589
28.78,29,123.93,530790
28.75,29,123.95,530991
28.78,29,132.89,531192
28.78,29,120.06,531393
28.78,29,124.02,531594
28.75,29,124.04,531795
28.75,29,132.98,531996
28.78,29,129.07,532197
28.78,29,120.17,532398
28.78,29,124.12,532599
28.78,29,124.14,532800
28.81,29,124.16,533001
28.78,29,115.29,533202
28.78,29,128.12,533403
28.75,29,124.22,533604
28.78,29,133.16,533805
28.75,29,120.33,534006
28.78,29,133.21,534207
28.78,29,120.38,534408
28.78,29,124.33,534609
28.78,29,124.35,534810
28.78,29,124.37,535011
28.78,29,124.39,535212
28.78,29,124.41,535413
28.78,29,124.43,535614
28.78,29,124.45,535815
28.78,29,124.47,536016
28.78,29,124.49,536217
28.78,29,124.51,536418
28.81,29,124.53,536619
28.78,29,115.66,536820
28.78,29,128.49,537021
28.81,29,124.59,537222
28.81,29,115.72,537423
28.81,29,119.66,537624
28.78,29,119.68,537825
28.81,29,128.59,538026
28.81,29,115.79,538227
28.81,29,119.73,538428
28.78,29,119.75,538629
28.81,29,128.66,538830
28.81,29,115.86,539031
28.81,29,119.8,539232
28.85,29,119.82,539433
28.81,29,110.94,539634
28.81,29,123.77,539835
28.81,29,119.87,540036
28.85,29,119.89,540237
28.81,29,111.01,540438
28.85,29,123.84,540639
28.85,29,111.04,540840
28.85,29,114.98,541041
28.85,29,114.99,541242
28.85,29,115.01,541443
28.85,29,115.02,541644
28.85,29,115.03,541845
28.85,29,115.05,542046
28.85,29,115.06,542247
28.88,29,115.08,542448
28.85,29,106.17,542649
28.85,29,119.03,542850
28.85,29,115.11,543051
28.85,29,115.13,543252
28.85,29,115.14,543453
28.88,29,115.16,543654
28.85,29,106.25,543855
28.88,29,119.12,544056
28.88,29,106.28,544257
28.88,29,110.22,544458
28.85,29,110.23,544659
28.92,29,119.16,544860
28.92,29,97.43,545061
28.88,29,105.29,545262
28.88,29,114.19,545463
28.88,29,110.28,545664
28.85,29,110.29,545865
28.88,29,119.22,546066
28.88,29,106.39,546267
28.88,29,110.33,546468
28.92,29,110.34,546669
28.88,29,101.46,546870
28.92,29,114.28,547071
28.88,29,101.48,547272
28.88,29,114.3,547473
28.92,29,110.39,547674
28.88,29,101.51,547875
28.92,29,114.33,548076
28.88,29,101.53,548277
28.88,29,114.35,548478
28.88,29,110.44,548679
28.88,29,110.45,548880
28.88,29,110.46,549081
28.88,29,110.47,549282
28.88,29,110.48,549483
28.92,29,110.49,549684
28.92,29,101.61,549885
28.88,29,105.54,550086
28.92,29,114.44,550287
28.88,29,101.64,550488
28.88,29,114.46,550689
28.92,29,110.55,550890
28.88,29,101.67,551091
28.92,29,114.49,551292
28.92,29,101.69,551493
28.92,29,105.62,551694
28.88,29,105.62,551895
28.88,29,114.52,552096
28.88,29,110.61,552297
28.88,29,110.62,552498
28.92,29,110.63,552699
28.85,29,101.75,552900
28.88,29,123.49,553101
28.88,29,106.73,553302
28.92,29,110.68,553503
28.88,29,101.8,553704
28.88,29,114.62,553905
28.88,29,110.71,554106
28.88,29,110.72,554307
28.92,29,110.73,554508
28.88,29,101.85,554709
28.88,29,114.67,554910
28.88,29,110.76,555111
28.88,29,110.77,555312
28.85,29,110.78,555513
28.88,29,119.71,555714
28.88,29,106.87,555915
28.85,29,110.82,556116
28.85,29,119.75,556317
28.88,29,115.83,556518
28.85,29,106.92,556719
28.85,29,119.79,556920
28.85,29,115.87,557121
28.85,29,115.88,557322
28.88,29,115.89,557523
28.85,29,106.99,557724
28.85,29,119.85,557925
28.88,29,115.93,558126
28.85,29,107.03,558327
28.85,29,119.89,558528
28.85,29,115.97,558729
28.85,29,115.99,558930
28.85,29,116,559131
28.88,29,116.02,559332
28.85,29,107.11,559533
28.81,29,119.97,559734
28.85,29,124.95,559935
28.88,29,112.15,560136
28.85,29,107.17,560337
28.85,29,120.03,560538
28.81,29,116.11,560739
28.85,29,125.02,560940
28.81,29,112.22,561141
28.85,29,125.05,561342
28.81,29,112.25,561543
28.85,29,125.08,561744
28.85,29,112.28,561945
28.81,29,116.22,562146
28.81,29,125.13,562347
28.81,29,121.22,562548
28.85,29,121.24,562749
28.81,29,112.36,562950
28.81,29,125.19,563151
28.81,29,121.29,563352
28.81,29,121.3,563553
28.81,29,121.32,563754
28.81,29,121.34,563955
28.81,29,121.35,564156
28.81,29,121.37,564357
28.81,29,121.39,564558
28.85,29,121.41,564759
28.81,29,112.53,564960
28.81,29,125.36,565161
28.78,29,121.45,565362
28.78,29,130.36,565563
28.81,29,126.46,565764
28.81,29,117.59,565965
28.81,29,121.53,566166
28.78,29,121.55,566367
28.78,29,130.46,566568
28.78,29,126.56,566769
28.78,29,126.58,566970
28.78,29,126.6,567171
28.81,29,126.62,567372
28.78,29,117.74,567573
28.81,29,130.58,567774
28.78,29,117.78,567975
28.78,29,130.61,568176
28.78,29,126.71,568377
28.78,29,126.73,568578
28.78,29,126.75,568779
28.78,29,126.77,568980
28.78,29,126.79,569181
28.78,29,126.81,569382
28.78,29,126.83,569583
28.81,29,126.85,569784
28.81,29,117.98,569985
28.81,29,121.92,570186
28.81,29,121.94,570387
28.78,29,121.96,570588
28.81,29,130.86,570789
28.81,29,118.07,570990
28.78,29,122.01,571191
28.78,29,130.92,571392
28.81,29,127.02,571593
28.78,29,118.15,571794
28.78,29,130.98,571995
28.78,29,127.08,572196
28.78,29,127.1,572397
28.78,29,127.12,572598
28.78,29,127.14,572799
28.81,29,127.16,573000
28.81,29,118.29,573201
28.81,29,122.22,573402
28.81,29,122.24,573603
28.81,29,122.26,573804
28.81,29,122.28,574005
28.81,29,122.29,574206
28.81,29,122.31,574407
28.85,29,122.33,574608
28.81,29,113.45,574809
28.85,29,126.28,575010
28.85,29,113.48,575211
28.85,29,117.42,575412
28.85,29,117.43,575613
28.85,29,117.45,575814
28.81,29,117.46,576015
28.85,29,126.37,576216
28.85,29,113.57,576417
28.85,29,117.51,576618
28.85,29,117.52,576819
28.81,29,117.53,577020
28.85,29,126.44,577221
28.88,29,113.64,577422
28.85,29,108.66,577623
28.85,29,121.52,577824
28.81,29,117.61,578025
28.85,29,126.51,578226
28.85,29,113.71,578427
28.85,29,117.65,578628
28.85,29,117.66,578829
28.88,29,117.68,579030
28.85,29,108.77,579231
28.88,29,121.64,579432
28.85,29,108.8,579633
28.88,29,121.66,579834
28.88,29,108.82,580035
28.88,29,112.77,580236
28.88,29,112.78,580437
28.85,29,112.79,580638
28.88,29,121.72,580839
28.88,29,108.88,581040
28.88,29,112.83,581241
28.85,29,112.84,581442
28.88,29,121.77,581643
28.88,29,108.93,581844
28.88,29,112.87,582045
28.85,29,112.88,582246
28.85,29,121.81,582447
28.85,29,117.89,582648
28.88,29,117.91,582849
28.88,29,109,583050
28.88,29,112.95,583251
28.88,29,112.96,583452
28.85,29,112.97,583653
28.85,29,121.9,583854
28.85,29,117.98,584055
28.88,29,117.99,584256
28.88,29,109.09,584457
28.85,29,113.03,584658
28.85,29,121.96,584859
28.88,29,118.04,585060
28.85,29,109.14,585261
28.85,29,122,585462
28.85,29,118.08,585663
28.85,29,118.1,585864
28.85,29,118.11,586065
28.85,29,118.13,586266
28.85,29,118.14,586467
28.85,29,118.15,586668
28.85,29,118.17,586869
28.85,29,118.18,587070
28.88,29,118.2,587271
28.85,29,109.29,587472
28.85,29,122.15,587673
28.85,29,118.23,587874
28.85,29,118.25,588075
28.85,29,118.26,588276
28.85,29,118.28,588477
28.85,29,118.29,588678
28.85,29,118.3,588879
28.85,29,118.32,589080
28.85,29,118.33,589281
28.85,29,118.35,589482
28.85,29,118.36,589683
28.85,29,118.38,589884
28.85,29,118.39,590085
28.81,29,118.4,590286
28.81,29,127.31,590487
28.85,29,123.41,590688
28.81,29,114.53,590889
28.85,29,127.36,591090
28.81,29,114.56,591291
28.81,29,127.39,591492
28.81,29,123.49,591693
28.81,29,123.5,591894
28.81,29,123.52,592095
28.85,29,123.54,592296
28.81,29,114.66,592497
28.81,29,127.49,592698
28.81,29,123.59,592899
28.81,29,123.6,593100
28.81,29,123.62,593301
28.81,29,123.64,593502
28.78,29,123.65,593703
28.81,29,132.56,593904
28.78,29,119.77,594105
28.81,29,132.6,594306
28.81,29,119.81,594507
28.81,29,123.75,594708
28.78,29,123.76,594909
28.81,29,132.67,595110
28.81,29,119.88,595311
28.81,29,123.82,595512
28.81,29,123.84,595713
28.81,29,123.85,595914
28.78,29,123.87,596115
28.81,29,132.78,596316
28.81,29,119.99,596517
28.78,29,123.92,596718
28.81,29,132.83,596919
28.81,29,120.04,597120
28.81,29,123.98,597321
28.81,29,124,597522
28.81,29,124.01,597723
28.81,29,124.03,597924
28.81,29,124.05,598125
28.81,29,124.07,598326
28.81,29,124.08,598527
28.81,29,124.1,598728
28.85,29,124.12,598929
28.81,29,115.24,599130
28.81,29,128.07,599331
28.81,29,124.17,599532
28.81,29,124.18,599733
28.81,29,124.2,599934
28.81,29,124.22,600135
28.81,29,124.23,600336
28.81,29,124.25,600537
28.81,29,124.27,600738
28.81,29,124.29,600939
28.85,29,124.3,601140
28.85,29,115.43,601341
28.85,29,119.36,601542
28.85,29,119.38,601743
28.85,29,119.39,601944
28.85,29,119.41,602145
28.85,29,119.42,602346
28.85,29,119.43,602547
28.85,29,119.45,602748
28.88,29,119.46,602949
28.85,29,110.56,603150
28.85,29,123.42,603351
28.85,29,119.5,603552
28.85,29,119.52,603753
28.85,29,119.53,603954
28.85,29,119.54,604155
28.88,29,119.56,604356
28.85,29,110.65,604557
28.85,29,123.52,604758
28.88,29,119.6,604959
28.88,29,110.69,605160
28.85,29,114.64,605361
28.88,29,123.57,605562
28.88,29,110.73,605763
28.88,29,114.67,605964
28.85,29,114.68,606165
28.85,29,123.61,606366
28.88,29,119.69,606567
28.88,29,110.79,606768
28.88,29,114.73,606969
28.88,29,114.74,607170
28.85,29,114.75,607371
28.85,29,123.68,607572
28.85,29,119.76,607773
28.88,29,119.78,607974
28.88,29,110.87,608175
28.88,29,114.82,608376
28.85,29,114.83,608577
28.85,29,123.76,608778
28.88,29,119.84,608979
28.88,29,110.93,609180
28.88,29,114.88,609381
28.88,29,114.89,609582
28.88,29,114.9,609783
28.88,29,114.91,609984
28.85,29,114.92,610185
28.85,29,123.85,610386
28.88,29,119.93,610587
28.88,29,111.03,610788
28.85,29,114.97,610989
28.85,29,123.9,611190
28.85,29,119.98,611391
28.88,29,120,611592
28.85,29,111.09,611793
28.88,29,123.96,611994
28.88,29,111.12,612195
28.85,29,115.06,612396
28.85,29,123.99,612597
28.85,29,120.07,612798
28.85,29,120.09,612999
28.88,29,120.1,613200
28.88,29,111.2,613401
28.88,29,115.14,613602
28.85,29,115.15,613803
28.85,29,124.08,614004
28.85,29,120.16,614205
28.85,29,120.18,614406
28.85,29,120.19,614607
28.85,29,120.2,614808
28.85,29,120.22,615009
28.85,29,120.23,615210
28.85,29,120.25,615411
28.85,29,120.26,615612
28.85,29,120.27,615813
28.85,29,120.29,616014
28.85,29,120.3,616215
28.85,29,120.32,616416
28.85,29,120.33,616617
28.85,29,120.34,616818
28.81,29,120.36,617019
28.85,29,129.27,617220
28.85,29,116.47,617421
28.85,29,120.4,617622
28.81,29,120.42,617823
28.81,29,129.32,618024
28.81,29,125.42,618225
28.81,29,125.44,618426
28.81,29,125.45,618627
28.85,29,125.47,618828
28.85,29,116.6,619029
28.81,29,120.53,619230
28.81,29,129.44,619431
28.85,29,125.53,619632
28.81,29,116.66,619833
28.81,29,129.49,620034
28.85,29,125.58,620235
28.85,29,116.71,620436
28.81,29,120.64,620637
28.81,29,129.55,620838
28.85,29,125.64,621039
28.85,29,116.77,621240
28.85,29,120.71,621441
28.81,29,120.72,621642
28.81,29,129.63,621843
28.85,29,125.72,622044
28.81,29,116.85,622245
28.85,29,129.67,622446
28.85,29,116.88,622647
28.85,29,120.81,622848
28.85,29,120.83,623049
28.85,29,120.84,623250
28.85,29,120.86,623451
28.85,29,120.87,623652
28.88,29,120.88,623853
28.85,29,111.98,624054
28.85,29,124.84,624255
28.88,29,120.92,624456
28.88,29,112.02,624657
28.88,29,115.96,624858
28.85,29,115.97,625059
28.85,29,124.9,625260
28.88,29,120.98,625461
28.88,29,112.08,625662
28.88,29,116.02,625863
28.85,29,116.03,626064
28.92,29,124.96,626265
28.88,29,103.23,626466
28.92,29,119.99,626667
28.92,29,107.19,626868
28.88,29,111.11,627069
28.92,29,120.01,627270
28.88,29,107.21,627471
28.88,29,120.03,627672
28.92,29,116.12,627873
28.88,29,107.24,628074
28.88,29,120.06,628275
28.92,29,116.15,628476
28.92,29,107.27,628677
28.92,29,111.2,628878
28.92,29,111.21,629079
28.88,29,111.22,629280
28.95,29,120.12,629481
28.92,29,98.42,629682
28.92,29,115.16,629883
28.92,29,111.25,630084
28.92,29,111.25,630285
28.95,29,111.26,630486
28.92,29,102.38,630687
28.88,29,115.2,630888
28.92,29,120.18,631089
28.92,29,107.37,631290
28.92,29,111.3,631491
28.92,29,111.31,631692
28.92,29,111.32,631893
28.92,29,111.32,632094
28.92,29,111.33,632295
28.92,29,111.34,632496
28.92,29,111.35,632697
28.92,29,111.36,632898
28.92,29,111.36,633099
28.92,29,111.37,633300
