Temp,Setpoint,,,
29.7,30,119.8,61.58,61.82
29.7,30,123.75,61.58,61.82
29.73,30,123.78,61.61,61.82
29.73,30,114.92,61.61,61.82
29.7,30,118.86,61.58,61.82
29.73,30,127.78,61.61,61.82
29.73,30,114.99,61.61,61.82
29.7,30,118.94,61.58,61.82
29.73,30,127.86,61.61,61.82
29.73,30,115.07,61.61,61.82
29.76,30,119.02,61.63,61.82
29.73,30,110.12,61.61,61.82
29.73,30,123,61.61,61.82
29.73,30,119.09,61.61,61.82
29.76,30,119.12,61.63,61.82
29.76,30,110.22,61.63,61.82
29.76,30,114.18,61.63,61.82
29.76,30,114.2,61.63,61.82
29.76,30,114.22,61.63,61.82
29.73,30,114.24,61.61,61.82
29.76,30,123.19,61.63,61.82
29.76,30,110.36,61.63,61.82
29.76,30,114.31,61.63,61.82
29.8,30,114.34,61.66,61.82
29.8,30,105.46,61.66,61.82
29.76,30,109.4,61.63,61.82
29.8,30,118.32,61.66,61.82
29.76,30,105.52,61.63,61.82
29.76,30,118.36,61.63,61.82
29.8,30,114.46,61.66,61.82
29.8,30,105.58,61.66,61.82
29.8,30,109.53,61.66,61.82
29.8,30,109.55,61.66,61.82
29.8,30,109.56,61.66,61.82
29.76,30,109.58,61.63,61.82
29.83,30,118.5,61.69,61.82
29.8,30,96.81,61.66,61.82
29.8,30,113.56,61.66,61.82
29.83,30,109.66,61.69,61.82
29.8,30,100.78,61.66,61.82
29.83,30,113.62,61.69,61.82
29.8,30,100.82,61.66,61.82
29.8,30,113.65,61.66,61.82
29.83,30,109.75,61.69,61.82
29.83,30,100.87,61.69,61.82
29.83,30,104.81,61.69,61.82
29.83,30,104.82,61.69,61.82
29.83,30,104.84,61.69,61.82
29.83,30,104.86,61.69,61.82
29.83,30,104.87,61.69,61.82
29.83,30,104.89,61.69,61.82
29.83,30,104.9,61.69,61.82
29.83,30,104.92,61.69,61.82
29.83,30,104.93,61.69,61.82
29.83,30,104.95,61.69,61.82
29.83,30,104.97,61.69,61.82
29.83,30,104.98,61.69,61.82
29.83,30,105,61.69,61.82
29.86,30,105.01,61.71,61.82
29.83,30,96.13,61.69,61.82
29.83,30,108.96,61.69,61.82
29.83,30,105.06,61.69,61.82
29.83,30,105.07,61.69,61.82
29.83,30,105.09,61.69,61.82
29.83,30,105.1,61.69,61.82
29.83,30,105.12,61.69,61.82
29.83,30,105.14,61.69,61.82
29.86,30,105.15,61.71,61.82
29.83,30,96.27,61.69,61.82
29.83,30,109.1,61.69,61.82
29.83,30,105.2,61.69,61.82
29.86,30,105.21,61.71,61.82
29.83,30,96.33,61.69,61.82
29.83,30,109.16,61.69,61.82
29.83,30,105.26,61.69,61.82
29.83,30,105.27,61.69,61.82
29.83,30,105.29,61.69,61.82
29.83,30,105.3,61.69,61.82
29.83,30,105.32,61.69,61.82
29.83,30,105.33,61.69,61.82
29.83,30,105.35,61.69,61.82
29.83,30,105.37,61.69,61.82
29.83,30,105.38,61.69,61.82
29.8,30,105.4,61.66,61.82
29.83,30,114.31,61.69,61.82
29.83,30,101.51,61.69,61.82
29.83,30,105.45,61.69,61.82
29.83,30,105.46,61.69,61.82
29.83,30,105.48,61.69,61.82
29.8,30,105.49,61.66,61.82
29.83,30,114.4,61.69,61.82
29.83,30,101.61,61.69,61.82
29.83,30,105.54,61.69,61.82
29.8,30,105.56,61.66,61.82
29.8,30,114.47,61.66,61.82
29.8,30,110.57,61.66,61.82
29.8,30,110.59,61.66,61.82
29.83,30,110.6,61.69,61.82
29.8,30,101.73,61.66,61.82
29.83,30,114.56,61.69,61.82
29.8,30,101.76,61.66,61.82
29.83,30,114.6,61.69,61.82
29.8,30,101.8,61.66,61.82
29.8,30,114.63,61.66,61.82
29.83,30,110.73,61.69,61.82
29.8,30,101.85,61.66,61.82
29.8,30,114.68,61.66,61.82
29.8,30,110.78,61.66,61.82
29.8,30,110.8,61.66,61.82
29.8,30,110.82,61.66,61.82
29.8,30,110.84,61.66,61.82
29.8,30,110.86,61.66,61.82
29.8,30,110.87,61.66,61.82
29.8,30,110.89,61.66,61.82
29.8,30,110.91,61.66,61.82
29.76,30,110.93,61.63,61.82
29.8,30,119.85,61.66,61.82
29.8,30,107.05,61.66,61.82
29.8,30,110.99,61.66,61.82
29.8,30,111.01,61.66,61.82
29.8,30,111.03,61.66,61.82
29.76,30,111.05,61.63,61.82
29.76,30,119.96,61.63,61.82
29.8,30,116.06,61.66,61.82
29.76,30,107.19,61.63,61.82
29.8,30,120.02,61.66,61.82
29.8,30,107.23,61.66,61.82
29.8,30,111.17,61.66,61.82
29.8,30,111.19,61.66,61.82
29.76,30,111.21,61.63,61.82
29.76,30,120.12,61.63,61.82
29.76,30,116.22,61.63,61.82
29.76,30,116.24,61.63,61.82
29.76,30,116.26,61.63,61.82
29.76,30,116.29,61.63,61.82
29.76,30,116.31,61.63,61.82
29.8,30,116.33,61.66,61.82
29.76,30,107.46,61.63,61.82
29.76,30,120.29,61.63,61.82
29.76,30,116.39,61.63,61.82
29.73,30,116.42,61.61,61.82
29.76,30,125.36,61.63,61.82
29.76,30,112.53,61.63,61.82
29.76,30,116.48,61.63,61.82
29.76,30,116.51,61.63,61.82
29.73,30,116.53,61.61,61.82
29.76,30,125.47,61.63,61.82
29.76,30,112.64,61.63,61.82
29.73,30,116.6,61.61,61.82
29.76,30,125.54,61.63,61.82
29.76,30,112.71,61.63,61.82
29.76,30,116.67,61.63,61.82
29.73,30,116.69,61.61,61.82
29.73,30,125.63,61.61,61.82
29.76,30,121.72,61.63,61.82
29.73,30,112.83,61.61,61.82
29.73,30,125.7,61.61,61.82
29.76,30,121.79,61.63,61.82
29.73,30,112.9,61.61,61.82
29.73,30,125.78,61.61,61.82
29.73,30,121.87,61.61,61.82
29.73,30,121.89,61.61,61.82
29.73,30,121.92,61.61,61.82
29.73,30,121.94,61.61,61.82
29.7,30,121.97,61.58,61.82
29.73,30,130.89,61.61,61.82
29.7,30,118.1,61.58,61.82
29.73,30,130.94,61.61,61.82
29.73,30,118.15,61.61,61.82
29.73,30,122.1,61.61,61.82
29.73,30,122.12,61.61,61.82
29.73,30,122.15,61.61,61.82
29.73,30,122.17,61.61,61.82
29.73,30,122.2,61.61,61.82
29.73,30,122.23,61.61,61.82
29.73,30,122.25,61.61,61.82
29.73,30,122.28,61.61,61.82
29.73,30,122.3,61.61,61.82
29.7,30,122.33,61.58,61.82
29.73,30,131.25,61.61,61.82
29.7,30,118.46,61.58,61.82
29.73,30,131.3,61.61,61.82
29.73,30,118.51,61.61,61.82
29.76,30,122.46,61.63,61.82
29.7,30,113.56,61.58,61.82
29.73,30,135.33,61.61,61.82
29.73,30,118.61,61.61,61.82
29.73,30,122.56,61.61,61.82
29.7,30,122.58,61.58,61.82
29.73,30,131.5,61.61,61.82
29.73,30,118.71,61.61,61.82
29.76,30,122.66,61.63,61.82
29.73,30,113.77,61.61,61.82
29.73,30,126.64,61.61,61.82
29.73,30,122.73,61.61,61.82
29.73,30,122.76,61.61,61.82
29.76,30,122.78,61.63,61.82
29.73,30,113.89,61.61,61.82
29.76,30,126.77,61.63,61.82
29.73,30,113.94,61.61,61.82
29.73,30,126.81,61.61,61.82
29.76,30,122.9,61.63,61.82
29.76,30,114.01,61.63,61.82
29.76,30,117.96,61.63,61.82
29.76,30,117.99,61.63,61.82
29.76,30,118.01,61.63,61.82
29.76,30,118.03,61.63,61.82
29.76,30,118.05,61.63,61.82
29.76,30,118.07,61.63,61.82
29.76,30,118.1,61.63,61.82
29.76,30,118.12,61.63,61.82
29.76,30,118.14,61.63,61.82
29.76,30,118.16,61.63,61.82
29.76,30,118.18,61.63,61.82
29.8,30,118.21,61.66,61.82
29.76,30,109.33,61.63,61.82
29.76,30,122.17,61.63,61.82
29.8,30,118.27,61.66,61.82
29.8,30,109.4,61.66,61.82
29.8,30,113.34,61.66,61.82
29.76,30,113.36,61.63,61.82
29.8,30,122.27,61.66,61.82
29.76,30,109.47,61.63,61.82
29.8,30,122.31,61.66,61.82
29.8,30,109.51,61.66,61.82
29.8,30,113.46,61.66,61.82
29.8,30,113.48,61.66,61.82
29.8,30,113.49,61.66,61.82
29.76,30,113.51,61.63,61.82
29.8,30,122.43,61.66,61.82
29.76,30,109.63,61.63,61.82
29.8,30,122.47,61.66,61.82
29.8,30,109.67,61.66,61.82
29.76,30,113.61,61.63,61.82
29.76,30,122.53,61.63,61.82
29.8,30,118.63,61.66,61.82
29.8,30,109.75,61.66,61.82
29.76,30,113.69,61.63,61.82
29.76,30,122.61,61.63,61.82
29.76,30,118.71,61.63,61.82
29.8,30,118.73,61.66,61.82
29.8,30,109.86,61.66,61.82
29.8,30,113.8,61.66,61.82
29.8,30,113.82,61.66,61.82
29.8,30,113.84,61.66,61.82
29.76,30,113.86,61.63,61.82
29.76,30,122.77,61.63,61.82
29.8,30,118.87,61.66,61.82
29.76,30,109.99,61.63,61.82
29.76,30,122.83,61.63,61.82
29.76,30,118.93,61.63,61.82
29.76,30,118.95,61.63,61.82
29.8,30,118.98,61.66,61.82
29.76,30,110.1,61.63,61.82
29.76,30,122.94,61.63,61.82
29.8,30,119.04,61.66,61.82
29.8,30,110.16,61.66,61.82
29.76,30,114.11,61.63,61.82
29.8,30,123.02,61.66,61.82
29.76,30,110.22,61.63,61.82
29.8,30,123.06,61.66,61.82
29.76,30,110.27,61.63,61.82
29.76,30,123.1,61.63,61.82
29.76,30,119.2,61.63,61.82
29.76,30,119.22,61.63,61.82
29.8,30,119.25,61.66,61.82
29.76,30,110.37,61.63,61.82
29.76,30,123.21,61.63,61.82
29.76,30,119.31,61.63,61.82
29.76,30,119.33,61.63,61.82
29.8,30,119.35,61.66,61.82
29.76,30,110.48,61.63,61.82
29.76,30,123.32,61.63,61.82
29.76,30,119.41,61.63,61.82
29.76,30,119.44,61.63,61.82
29.76,30,119.46,61.63,61.82
29.76,30,119.48,61.63,61.82
29.76,30,119.5,61.63,61.82
29.76,30,119.52,61.63,61.82
29.76,30,119.55,61.63,61.82
29.76,30,119.57,61.63,61.82
29.76,30,119.59,61.63,61.82
29.76,30,119.61,61.63,61.82
29.76,30,119.63,61.63,61.82
29.76,30,119.66,61.63,61.82
29.73,30,119.68,61.61,61.82
29.76,30,128.62,61.63,61.82
29.76,30,115.79,61.63,61.82
29.76,30,119.75,61.63,61.82
29.76,30,119.77,61.63,61.82
29.73,30,119.79,61.61,61.82
29.73,30,128.74,61.61,61.82
29.76,30,124.83,61.63,61.82
29.73,30,115.93,61.61,61.82
29.73,30,128.81,61.61,61.82
29.73,30,124.9,61.61,61.82
29.73,30,124.92,61.61,61.82
29.76,30,124.95,61.63,61.82
29.76,30,116.05,61.63,61.82
29.73,30,120.01,61.61,61.82
29.73,30,128.95,61.61,61.82
29.76,30,125.04,61.63,61.82
29.76,30,116.15,61.63,61.82
29.76,30,120.1,61.63,61.82
29.73,30,120.12,61.61,61.82
29.76,30,129.07,61.63,61.82
29.76,30,116.24,61.63,61.82
29.76,30,120.19,61.63,61.82
29.73,30,120.22,61.61,61.82
29.73,30,129.16,61.61,61.82
29.76,30,125.25,61.63,61.82
29.76,30,116.35,61.63,61.82
29.76,30,120.31,61.63,61.82
29.76,30,120.33,61.63,61.82
29.76,30,120.35,61.63,61.82
29.76,30,120.38,61.63,61.82
29.76,30,120.4,61.63,61.82
29.76,30,120.42,61.63,61.82
29.76,30,120.44,61.63,61.82
29.76,30,120.46,61.63,61.82
29.8,30,120.49,61.66,61.82
29.8,30,111.61,61.66,61.82
29.76,30,115.55,61.63,61.82
29.76,30,124.47,61.63,61.82
29.8,30,120.57,61.66,61.82
29.76,30,111.69,61.63,61.82
29.8,30,124.53,61.66,61.82
29.8,30,111.73,61.66,61.82
29.8,30,115.68,61.66,61.82
29.8,30,115.7,61.66,61.82
29.8,30,115.71,61.66,61.82
29.8,30,115.73,61.66,61.82
29.8,30,115.75,61.66,61.82
29.83,30,115.77,61.69,61.82
29.8,30,106.9,61.66,61.82
29.8,30,119.73,61.66,61.82
29.8,30,115.82,61.66,61.82
29.8,30,115.84,61.66,61.82
29.8,30,115.86,61.66,61.82
29.8,30,115.88,61.66,61.82
29.83,30,115.9,61.69,61.82
29.8,30,107.02,61.66,61.82
29.83,30,119.86,61.69,61.82
29.83,30,107.06,61.69,61.82
29.83,30,111,61.69,61.82
29.8,30,111.01,61.66,61.82
29.8,30,119.92,61.66,61.82
29.8,30,116.02,61.66,61.82
29.8,30,116.04,61.66,61.82
29.8,30,116.06,61.66,61.82
29.83,30,116.08,61.69,61.82
29.83,30,107.2,61.69,61.82
29.83,30,111.14,61.69,61.82
29.83,30,111.15,61.69,61.82
29.83,30,111.17,61.69,61.82
29.83,30,111.19,61.69,61.82
29.83,30,111.2,61.69,61.82
29.83,30,111.22,61.69,61.82
29.83,30,111.23,61.69,61.82
29.8,30,111.25,61.66,61.82
29.83,30,120.16,61.69,61.82
29.83,30,107.36,61.69,61.82
29.83,30,111.3,61.69,61.82
29.83,30,111.31,61.69,61.82
29.83,30,111.33,61.69,61.82
29.83,30,111.35,61.69,61.82
29.83,30,111.36,61.69,61.82
29.83,30,111.38,61.69,61.82
29.83,30,111.39,61.69,61.82
29.83,30,111.41,61.69,61.82
29.83,30,111.42,61.69,61.82
29.8,30,111.44,61.66,61.82
29.83,30,120.35,61.69,61.82
29.83,30,107.55,61.69,61.82
29.83,30,111.49,61.69,61.82
29.83,30,111.51,61.69,61.82
29.83,30,111.52,61.69,61.82
29.8,30,111.54,61.66,61.82
29.83,30,120.45,61.69,61.82
29.8,30,107.65,61.66,61.82
29.8,30,120.48,61.66,61.82
29.83,30,116.58,61.69,61.82
29.83,30,107.7,61.69,61.82
29.8,30,111.64,61.66,61.82
29.8,30,120.55,61.66,61.82
29.8,30,116.65,61.66,61.82
29.83,30,116.67,61.69,61.82
29.83,30,107.79,61.69,61.82
29.8,30,111.73,61.66,61.82
29.8,30,120.64,61.66,61.82
29.8,30,116.74,61.66,61.82
29.8,30,116.75,61.66,61.82
29.8,30,116.77,61.66,61.82
29.83,30,116.79,61.69,61.82
29.8,30,107.92,61.66,61.82
29.8,30,120.75,61.66,61.82
29.8,30,116.85,61.66,61.82
29.8,30,116.86,61.66,61.82
29.8,30,116.88,61.66,61.82
29.8,30,116.9,61.66,61.82
29.8,30,116.92,61.66,61.82
29.8,30,116.94,61.66,61.82
29.8,30,116.96,61.66,61.82
29.76,30,116.98,61.63,61.82
29.76,30,125.89,61.63,61.82
29.8,30,121.99,61.66,61.82
29.8,30,113.12,61.66,61.82
29.76,30,117.06,61.63,61.82
29.8,30,125.97,61.66,61.82
29.76,30,113.18,61.63,61.82
29.8,30,126.01,61.66,61.82
29.8,30,113.22,61.66,61.82
29.76,30,117.16,61.63,61.82
29.76,30,126.07,61.63,61.82
29.76,30,122.17,61.63,61.82
29.8,30,122.19,61.66,61.82
29.8,30,113.32,61.66,61.82
29.8,30,117.26,61.66,61.82
29.8,30,117.28,61.66,61.82
29.8,30,117.3,61.66,61.82
29.76,30,117.32,61.63,61.82
29.73,30,126.23,61.61,61.82
29.76,30,131.25,61.63,61.82
29.76,30,118.42,61.63,61.82
29.76,30,122.38,61.63,61.82
29.76,30,122.4,61.63,61.82
29.8,30,122.42,61.66,61.82
29.76,30,113.55,61.63,61.82
29.8,30,126.39,61.66,61.82
29.76,30,113.59,61.63,61.82
29.76,30,126.43,61.63,61.82
29.76,30,122.53,61.63,61.82
29.76,30,122.55,61.63,61.82
29.76,30,122.57,61.63,61.82
29.73,30,122.59,61.61,61.82
29.73,30,131.54,61.61,61.82
29.76,30,127.63,61.63,61.82
29.76,30,118.73,61.63,61.82
29.76,30,122.69,61.63,61.82
29.76,30,122.71,61.63,61.82
29.76,30,122.73,61.63,61.82
29.76,30,122.75,61.63,61.82
29.76,30,122.78,61.63,61.82
29.76,30,122.8,61.63,61.82
29.76,30,122.82,61.63,61.82
29.76,30,122.84,61.63,61.82
29.8,30,122.86,61.66,61.82
29.76,30,113.99,61.63,61.82
29.76,30,126.83,61.63,61.82
29.73,30,122.93,61.61,61.82
29.76,30,131.87,61.63,61.82
29.76,30,119.04,61.63,61.82
29.76,30,123,61.63,61.82
29.76,30,123.02,61.63,61.82
29.76,30,123.04,61.63,61.82
29.76,30,123.06,61.63,61.82
29.73,30,123.08,61.61,61.82
29.76,30,132.03,61.63,61.82
29.76,30,119.2,61.63,61.82
29.76,30,123.15,61.63,61.82
29.73,30,123.17,61.61,61.82
29.76,30,132.12,61.63,61.82
29.76,30,119.29,61.63,61.82
29.76,30,123.24,61.63,61.82
29.76,30,123.27,61.63,61.82
29.76,30,123.29,61.63,61.82
29.76,30,123.31,61.63,61.82
29.76,30,123.33,61.63,61.82
29.8,30,123.35,61.66,61.82
29.76,30,114.48,61.63,61.82
29.8,30,127.32,61.66,61.82
29.76,30,114.52,61.63,61.82
29.76,30,127.36,61.63,61.82
29.8,30,123.46,61.66,61.82
29.76,30,114.58,61.63,61.82
29.76,30,127.42,61.63,61.82
29.76,30,123.52,61.63,61.82
29.8,30,123.54,61.66,61.82
29.76,30,114.67,61.63,61.82
29.76,30,127.51,61.63,61.82
29.76,30,123.6,61.63,61.82
29.76,30,123.63,61.63,61.82
29.76,30,123.65,61.63,61.82
29.8,30,123.67,61.66,61.82
29.8,30,114.8,61.66,61.82
29.76,30,118.74,61.63,61.82
29.76,30,127.65,61.63,61.82
29.8,30,123.75,61.66,61.82
29.8,30,114.88,61.66,61.82
29.8,30,118.82,61.66,61.82
29.76,30,118.84,61.63,61.82
29.76,30,127.75,61.63,61.82
29.8,30,123.85,61.66,61.82
29.8,30,114.98,61.66,61.82
29.76,30,118.92,61.63,61.82
29.8,30,127.84,61.66,61.82
29.8,30,115.04,61.66,61.82
29.8,30,118.98,61.66,61.82
29.8,30,119,61.66,61.82
29.83,30,119.02,61.69,61.82
29.76,30,110.14,61.63,61.82
29.8,30,131.87,61.66,61.82
29.8,30,115.15,61.66,61.82
29.76,30,119.09,61.63,61.82
29.8,30,128.01,61.66,61.82
29.76,30,115.21,61.63,61.82
29.76,30,128.05,61.63,61.82
29.76,30,124.15,61.63,61.82
29.8,30,124.17,61.66,61.82
29.8,30,115.3,61.66,61.82
29.8,30,119.24,61.66,61.82
29.8,30,119.26,61.66,61.82
29.8,30,119.28,61.66,61.82
29.8,30,119.3,61.66,61.82
29.83,30,119.31,61.69,61.82
29.8,30,110.44,61.66,61.82
29.8,30,123.27,61.66,61.82
29.8,30,119.37,61.66,61.82
29.83,30,119.39,61.69,61.82
29.8,30,110.51,61.66,61.82
29.8,30,123.34,61.66,61.82
29.8,30,119.44,61.66,61.82
29.8,30,119.46,61.66,61.82
29.8,30,119.48,61.66,61.82
29.83,30,119.5,61.69,61.82
29.83,30,110.62,61.69,61.82
29.8,30,114.56,61.66,61.82
29.83,30,123.47,61.69,61.82
29.83,30,110.67,61.69,61.82
29.83,30,114.61,61.69,61.82
29.83,30,114.62,61.69,61.82
29.83,30,114.64,61.69,61.82
29.8,30,114.66,61.66,61.82
29.83,30,123.57,61.69,61.82
29.83,30,110.77,61.69,61.82
29.83,30,114.71,61.69,61.82
29.83,30,114.72,61.69,61.82
29.83,30,114.74,61.69,61.82
29.83,30,114.75,61.69,61.82
29.8,30,114.77,61.66,61.82
29.83,30,123.68,61.69,61.82
29.83,30,110.88,61.69,61.82
29.83,30,114.82,61.69,61.82
29.86,30,114.84,61.71,61.82
29.83,30,105.96,61.69,61.82
29.83,30,118.79,61.69,61.82
29.8,30,114.88,61.66,61.82
29.83,30,123.79,61.69,61.82
29.83,30,110.99,61.69,61.82
29.83,30,114.93,61.69,61.82
29.83,30,114.95,61.69,61.82
29.8,30,114.96,61.66,61.82
29.83,30,123.87,61.69,61.82
29.83,30,111.07,61.69,61.82
29.8,30,115.01,61.66,61.82
29.83,30,123.92,61.69,61.82
29.83,30,111.12,61.69,61.82
29.83,30,115.06,61.69,61.82
29.8,30,115.08,61.66,61.82
29.83,30,123.99,61.69,61.82
29.83,30,111.19,61.69,61.82
29.8,30,115.13,61.66,61.82
29.83,30,124.04,61.69,61.82
29.83,30,111.24,61.69,61.82
29.83,30,115.18,61.69,61.82
29.83,30,115.19,61.69,61.82
29.83,30,115.21,61.69,61.82
29.83,30,115.22,61.69,61.82
29.83,30,115.24,61.69,61.82
29.8,30,115.26,61.66,61.82
29.83,30,124.17,61.69,61.82
29.83,30,111.37,61.69,61.82
29.8,30,115.31,61.66,61.82
29.83,30,124.22,61.69,61.82
29.83,30,111.42,61.69,61.82
29.83,30,115.36,61.69,61.82
29.83,30,115.37,61.69,61.82
29.83,30,115.39,61.69,61.82
29.8,30,115.4,61.66,61.82
29.83,30,124.31,61.69,61.82
29.8,30,111.52,61.66,61.82
29.8,30,124.35,61.66,61.82
29.8,30,120.45,61.66,61.82
29.8,30,120.46,61.66,61.82
29.8,30,120.48,61.66,61.82
29.8,30,120.5,61.66,61.82
29.8,30,120.52,61.66,61.82
29.8,30,120.54,61.66,61.82
29.83,30,120.56,61.69,61.82
29.8,30,111.68,61.66,61.82
29.8,30,124.52,61.66,61.82
29.8,30,120.61,61.66,61.82
29.83,30,120.63,61.69,61.82
29.8,30,111.75,61.66,61.82
29.8,30,124.59,61.66,61.82
29.8,30,120.68,61.66,61.82
29.8,30,120.7,61.66,61.82
29.8,30,120.72,61.66,61.82
29.8,30,120.74,61.66,61.82
29.8,30,120.76,61.66,61.82
29.8,30,120.78,61.66,61.82
29.76,30,120.8,61.63,61.82
29.76,30,129.71,61.63,61.82
29.8,30,125.81,61.66,61.82
29.8,30,116.94,61.66,61.82
29.76,30,120.88,61.63,61.82
29.8,30,129.79,61.66,61.82
29.76,30,117,61.63,61.82
29.8,30,129.83,61.66,61.82
29.76,30,117.04,61.63,61.82
29.76,30,129.87,61.63,61.82
29.76,30,125.97,61.63,61.82
29.8,30,126,61.66,61.82
29.8,30,117.12,61.66,61.82
29.8,30,121.06,61.66,61.82
29.8,30,121.08,61.66,61.82
29.8,30,121.1,61.66,61.82
29.8,30,121.12,61.66,61.82
29.8,30,121.14,61.66,61.82
29.76,30,121.16,61.63,61.82
29.8,30,130.07,61.66,61.82
29.76,30,117.28,61.63,61.82
29.8,30,130.11,61.66,61.82
29.8,30,117.32,61.66,61.82
29.76,30,121.26,61.63,61.82
29.8,30,130.17,61.66,61.82
29.8,30,117.38,61.66,61.82
29.8,30,121.32,61.66,61.82
29.8,30,121.34,61.66,61.82
29.8,30,121.36,61.66,61.82
29.8,30,121.37,61.66,61.82
29.8,30,121.39,61.66,61.82
29.83,30,121.41,61.69,61.82
29.8,30,112.54,61.66,61.82
29.83,30,125.37,61.69,61.82
29.83,30,112.57,61.69,61.82
29.83,30,116.51,61.69,61.82
29.83,30,116.53,61.69,61.82
29.83,30,116.54,61.69,61.82
29.83,30,116.56,61.69,61.82
29.83,30,116.57,61.69,61.82
29.83,30,116.59,61.69,61.82
29.83,30,116.6,61.69,61.82
29.83,30,116.62,61.69,61.82
29.83,30,116.64,61.69,61.82
29.83,30,116.65,61.69,61.82
29.83,30,116.67,61.69,61.82
29.83,30,116.68,61.69,61.82
29.86,30,116.7,61.71,61.82
29.86,30,107.82,61.71,61.82
29.86,30,111.75,61.71,61.82
29.83,30,111.77,61.69,61.82
29.86,30,120.67,61.71,61.82
29.9,30,107.87,61.74,61.82
29.86,30,102.91,61.71,61.82
29.86,30,115.74,61.71,61.82
29.86,30,111.83,61.71,61.82
29.86,30,111.84,61.71,61.82
29.86,30,111.85,61.71,61.82
29.86,30,111.87,61.71,61.82
29.86,30,111.88,61.71,61.82
29.86,30,111.89,61.71,61.82
29.86,30,111.91,61.71,61.82
29.9,30,111.92,61.74,61.82
29.86,30,103.03,61.71,61.82
29.86,30,115.86,61.71,61.82
29.86,30,111.95,61.71,61.82
29.86,30,111.96,61.71,61.82
29.86,30,111.98,61.71,61.82
29.86,30,111.99,61.71,61.82
29.9,30,112,61.74,61.82
29.86,30,103.12,61.71,61.82
29.86,30,115.95,61.71,61.82
29.9,30,112.04,61.74,61.82
29.86,30,103.15,61.71,61.82
29.86,30,115.98,61.71,61.82
29.86,30,112.07,61.71,61.82
29.86,30,112.08,61.71,61.82
29.9,30,112.1,61.74,61.82
29.86,30,103.21,61.71,61.82
29.86,30,116.04,61.71,61.82
29.9,30,112.13,61.74,61.82
29.86,30,103.25,61.71,61.82
29.9,30,116.08,61.74,61.82
29.86,30,103.27,61.71,61.82
29.9,30,116.1,61.74,61.82
29.86,30,103.29,61.71,61.82
29.9,30,116.12,61.74,61.82
29.86,30,103.31,61.71,61.82
29.86,30,116.14,61.71,61.82
29.9,30,112.23,61.74,61.82
29.9,30,103.35,61.74,61.82
29.86,30,107.28,61.71,61.82
29.9,30,116.19,61.74,61.82
29.86,30,103.38,61.71,61.82
29.86,30,116.21,61.71,61.82
29.86,30,112.3,61.71,61.82
29.86,30,112.31,61.71,61.82
29.9,30,112.32,61.74,61.82
29.9,30,103.44,61.74,61.82
29.86,30,107.37,61.71,61.82
29.86,30,116.28,61.71,61.82
29.86,30,112.37,61.71,61.82
29.86,30,112.38,61.71,61.82
29.86,30,112.39,61.71,61.82
29.86,30,112.4,61.71,61.82
29.86,30,112.42,61.71,61.82
29.83,30,112.43,61.69,61.82
29.86,30,121.34,61.71,61.82
29.86,30,108.54,61.71,61.82
29.86,30,112.47,61.71,61.82
29.83,30,112.48,61.69,61.82
29.83,30,121.39,61.69,61.82
29.86,30,117.48,61.71,61.82
29.83,30,108.6,61.69,61.82
29.86,30,121.43,61.71,61.82
29.86,30,108.63,61.71,61.82
29.86,30,112.57,61.71,61.82
29.86,30,112.58,61.71,61.82
29.86,30,112.59,61.71,61.82
29.86,30,112.61,61.71,61.82
29.86,30,112.62,61.71,61.82
29.86,30,112.63,61.71,61.82
29.86,30,112.64,61.71,61.82
29.83,30,112.66,61.69,61.82
29.83,30,121.56,61.69,61.82
29.83,30,117.66,61.69,61.82
29.83,30,117.67,61.69,61.82
29.83,30,117.69,61.69,61.82
29.86,30,117.7,61.71,61.82
29.83,30,108.82,61.69,61.82
29.83,30,121.65,61.69,61.82
29.83,30,117.75,61.69,61.82
29.83,30,117.76,61.69,61.82
29.83,30,117.78,61.69,61.82
29.83,30,117.79,61.69,61.82
29.83,30,117.81,61.69,61.82
29.83,30,117.83,61.69,61.82
29.8,30,117.84,61.66,61.82
29.8,30,126.75,61.66,61.82
29.83,30,122.85,61.69,61.82
29.83,30,113.97,61.69,61.82
29.8,30,117.91,61.66,61.82
29.83,30,126.82,61.69,61.82
29.8,30,114.02,61.66,61.82
29.83,30,126.86,61.69,61.82
29.8,30,114.06,61.66,61.82
29.83,30,126.89,61.69,61.82
29.8,30,114.09,61.66,61.82
29.83,30,126.93,61.69,61.82
29.8,30,114.13,61.66,61.82
29.8,30,126.96,61.66,61.82
29.8,30,123.06,61.66,61.82
29.8,30,123.07,61.66,61.82
29.8,30,123.09,61.66,61.82
29.8,30,123.11,61.66,61.82
29.83,30,123.13,61.69,61.82
29.8,30,114.26,61.66,61.82
29.8,30,127.09,61.66,61.82
29.76,30,123.18,61.63,61.82
29.8,30,132.1,61.66,61.82
29.8,30,119.3,61.66,61.82
29.8,30,123.24,61.66,61.82
29.76,30,123.26,61.63,61.82
29.8,30,132.18,61.66,61.82
29.8,30,119.38,61.66,61.82
29.8,30,123.32,61.66,61.82
29.8,30,123.34,61.66,61.82
29.8,30,123.36,61.66,61.82
29.8,30,123.38,61.66,61.82
29.8,30,123.4,61.66,61.82
29.76,30,123.42,61.63,61.82
29.8,30,132.33,61.66,61.82
29.83,30,119.53,61.69,61.82
29.8,30,114.58,61.66,61.82
29.8,30,127.42,61.66,61.82
29.8,30,123.51,61.66,61.82
