temp,Setpoint,,,
36.71,37,123.52,67.01,67.23
36.71,37,108.34,67.01,67.23
36.71,37,113.6,67.01,67.23
36.71,37,113.62,67.01,67.23
36.68,37,113.65,66.98,67.23
36.68,37,123.63,66.98,67.23
36.65,37,118.41,66.95,67.23
36.68,37,128.43,66.98,67.23
36.68,37,113.21,66.98,67.23
36.65,37,118.49,66.95,67.23
36.68,37,128.51,66.98,67.23
36.68,37,113.29,66.98,67.23
36.65,37,118.57,66.95,67.23
36.65,37,128.58,66.95,67.23
36.68,37,123.35,66.98,67.23
36.68,37,113.39,66.98,67.23
36.68,37,118.67,66.98,67.23
36.68,37,118.7,66.98,67.23
36.65,37,118.72,66.95,67.23
36.65,37,128.74,66.95,67.23
36.65,37,123.51,66.95,67.23
36.61,37,123.53,66.93,67.23
36.65,37,133.52,66.95,67.23
36.68,37,118.35,66.98,67.23
36.61,37,113.63,66.93,67.23
36.65,37,138.86,66.95,67.23
36.61,37,118.43,66.93,67.23
36.61,37,133.66,66.93,67.23
36.61,37,128.45,66.93,67.23
36.65,37,128.48,66.95,67.23
36.61,37,118.55,66.93,67.23
36.61,37,133.78,66.93,67.23
36.65,37,128.57,66.95,67.23
36.68,37,118.64,66.98,67.23
36.65,37,113.91,66.95,67.23
36.65,37,129.19,66.95,67.23
36.65,37,123.96,66.95,67.23
36.65,37,123.98,66.95,67.23
36.65,37,124.01,66.95,67.23
36.65,37,124.04,66.95,67.23
36.68,37,124.07,66.98,67.23
36.65,37,114.1,66.95,67.23
36.68,37,129.37,66.98,67.23
36.68,37,114.15,66.98,67.23
36.68,37,119.44,66.98,67.23
36.68,37,119.46,66.98,67.23
36.68,37,119.49,66.98,67.23
36.68,37,119.51,66.98,67.23
36.68,37,119.53,66.98,67.23
36.68,37,119.56,66.98,67.23
36.71,37,119.58,67.01,67.23
36.68,37,109.65,66.98,67.23
36.71,37,124.87,67.01,67.23
36.71,37,109.69,67.01,67.23
36.68,37,114.96,66.98,67.23
36.71,37,124.94,67.01,67.23
36.71,37,109.76,67.01,67.23
36.71,37,115.03,67.01,67.23
36.68,37,115.05,66.98,67.23
36.71,37,125.03,67.01,67.23
36.71,37,109.85,67.01,67.23
36.75,37,115.12,67.03,67.23
36.71,37,105.18,67.01,67.23
36.71,37,120.4,67.01,67.23
36.71,37,115.18,67.01,67.23
36.71,37,115.2,67.01,67.23
36.75,37,115.23,67.03,67.23
36.75,37,105.29,67.03,67.23
36.75,37,110.55,67.03,67.23
36.75,37,110.57,67.03,67.23
36.75,37,110.59,67.03,67.23
36.75,37,110.61,67.03,67.23
36.75,37,110.63,67.03,67.23
36.75,37,110.64,67.03,67.23
36.71,37,110.66,67.01,67.23
36.71,37,120.64,67.01,67.23
36.75,37,115.43,67.03,67.23
36.75,37,105.49,67.03,67.23
36.71,37,110.75,67.01,67.23
36.75,37,120.73,67.03,67.23
36.75,37,105.55,67.03,67.23
36.75,37,110.81,67.03,67.23
36.75,37,110.83,67.03,67.23
36.75,37,110.85,67.03,67.23
36.75,37,110.87,67.03,67.23
36.71,37,110.89,67.01,67.23
36.75,37,120.87,67.03,67.23
36.75,37,105.69,67.03,67.23
36.75,37,110.95,67.03,67.23
36.71,37,110.97,67.01,67.23
36.75,37,120.95,67.03,67.23
36.71,37,105.77,67.01,67.23
36.71,37,120.99,67.01,67.23
36.71,37,115.77,67.01,67.23
36.75,37,115.79,67.03,67.23
36.71,37,105.85,67.01,67.23
36.71,37,121.07,67.01,67.23
36.71,37,115.85,67.01,67.23
36.71,37,115.88,67.01,67.23
36.71,37,115.9,67.01,67.23
36.71,37,115.92,67.01,67.23
36.68,37,115.94,66.98,67.23
36.71,37,125.93,67.01,67.23
36.71,37,110.75,67.01,67.23
36.71,37,116.01,67.01,67.23
36.71,37,116.03,67.01,67.23
36.68,37,116.06,66.98,67.23
36.68,37,126.04,66.98,67.23
36.68,37,120.82,66.98,67.23
36.71,37,120.85,67.01,67.23
36.71,37,110.91,67.01,67.23
36.71,37,116.17,67.01,67.23
36.68,37,116.2,66.98,67.23
36.68,37,126.18,66.98,67.23
36.68,37,120.96,66.98,67.23
36.68,37,120.99,66.98,67.23
36.68,37,121.01,66.98,67.23
36.68,37,121.04,66.98,67.23
36.65,37,121.06,66.95,67.23
36.68,37,131.08,66.98,67.23
36.68,37,115.86,66.98,67.23
36.68,37,121.14,66.98,67.23
36.65,37,121.16,66.95,67.23
36.65,37,131.18,66.95,67.23
36.65,37,125.95,66.95,67.23
36.65,37,125.98,66.95,67.23
36.61,37,126,66.93,67.23
36.65,37,135.99,66.95,67.23
36.61,37,120.82,66.93,67.23
36.65,37,136.05,66.95,67.23
36.61,37,120.88,66.93,67.23
36.61,37,136.11,66.93,67.23
36.61,37,130.9,66.93,67.23
36.61,37,130.93,66.93,67.23
36.65,37,130.96,66.95,67.23
36.65,37,121.02,66.95,67.23
36.65,37,126.29,66.95,67.23
36.61,37,126.32,66.93,67.23
36.61,37,136.31,66.93,67.23
36.65,37,131.1,66.95,67.23
36.61,37,121.17,66.93,67.23
36.61,37,136.4,66.93,67.23
36.61,37,131.18,66.93,67.23
36.61,37,131.21,66.93,67.23
36.65,37,131.24,66.95,67.23
36.65,37,121.31,66.95,67.23
36.65,37,126.58,66.95,67.23
36.65,37,126.61,66.95,67.23
36.61,37,126.64,66.93,67.23
36.65,37,136.62,66.95,67.23
36.68,37,121.45,66.98,67.23
36.65,37,116.73,66.95,67.23
36.68,37,132,66.98,67.23
36.68,37,116.78,66.98,67.23
36.68,37,122.06,66.98,67.23
36.68,37,122.09,66.98,67.23
36.71,37,122.11,67.01,67.23
36.71,37,112.18,67.01,67.23
36.71,37,117.44,67.01,67.23
36.68,37,117.46,66.98,67.23
36.71,37,127.45,67.01,67.23
36.71,37,112.27,67.01,67.23
36.71,37,117.53,67.01,67.23
36.71,37,117.55,67.01,67.23
36.71,37,117.58,67.01,67.23
36.71,37,117.6,67.01,67.23
36.71,37,117.62,67.01,67.23
36.71,37,117.64,67.01,67.23
36.71,37,117.66,67.01,67.23
36.75,37,117.69,67.03,67.23
36.75,37,107.75,67.03,67.23
36.75,37,113.01,67.03,67.23
36.78,37,113.03,67.06,67.23
36.75,37,103.06,67.03,67.23
36.75,37,118.32,67.03,67.23
36.78,37,113.08,67.06,67.23
36.78,37,103.11,67.06,67.23
36.78,37,108.39,67.06,67.23
36.82,37,108.4,67.09,67.23
36.78,37,98.46,67.06,67.23
36.78,37,113.68,67.06,67.23
36.82,37,108.45,67.09,67.23
36.78,37,98.51,67.06,67.23
36.78,37,113.72,67.06,67.23
36.78,37,108.5,67.06,67.23
36.82,37,108.52,67.09,67.23
36.78,37,98.57,67.06,67.23
36.78,37,113.79,67.06,67.23
36.82,37,108.56,67.09,67.23
36.82,37,98.62,67.09,67.23
36.82,37,103.87,67.09,67.23
36.78,37,103.89,67.06,67.23
36.82,37,113.86,67.09,67.23
36.82,37,98.68,67.09,67.23
36.78,37,103.93,67.06,67.23
36.78,37,113.91,67.06,67.23
36.82,37,108.68,67.09,67.23
36.78,37,98.74,67.06,67.23
36.82,37,113.96,67.09,67.23
36.82,37,98.77,67.09,67.23
36.82,37,104.03,67.09,67.23
36.78,37,104.04,67.06,67.23
36.78,37,114.02,67.06,67.23
36.78,37,108.79,67.06,67.23
36.82,37,108.81,67.09,67.23
36.82,37,98.86,67.09,67.23
36.78,37,104.12,67.06,67.23
36.82,37,114.1,67.09,67.23
36.78,37,98.91,67.06,67.23
36.82,37,114.13,67.09,67.23
36.82,37,98.94,67.09,67.23
36.78,37,104.2,67.06,67.23
36.78,37,114.17,67.06,67.23
36.78,37,108.95,67.06,67.23
36.82,37,108.96,67.09,67.23
36.78,37,99.02,67.06,67.23
36.78,37,114.24,67.06,67.23
36.75,37,109.01,67.03,67.23
36.78,37,119.02,67.06,67.23
36.78,37,103.79,67.06,67.23
36.78,37,109.06,67.06,67.23
36.78,37,109.08,67.06,67.23
36.75,37,109.1,67.03,67.23
36.78,37,119.11,67.06,67.23
36.78,37,103.88,67.06,67.23
36.78,37,109.15,67.06,67.23
36.75,37,109.17,67.03,67.23
36.78,37,119.18,67.06,67.23
36.78,37,103.95,67.06,67.23
36.75,37,109.22,67.03,67.23
36.75,37,119.23,67.03,67.23
36.71,37,113.99,67.01,67.23
36.71,37,123.97,67.01,67.23
36.75,37,118.75,67.03,67.23
36.71,37,108.81,67.01,67.23
36.71,37,124.04,67.01,67.23
36.71,37,118.82,67.01,67.23
36.75,37,118.84,67.03,67.23
36.71,37,108.9,67.01,67.23
36.71,37,124.12,67.01,67.23
36.71,37,118.9,67.01,67.23
36.71,37,118.92,67.01,67.23
36.71,37,118.95,67.01,67.23
36.71,37,118.97,67.01,67.23
36.71,37,118.99,67.01,67.23
36.68,37,119.01,66.98,67.23
36.71,37,129,67.01,67.23
36.71,37,113.82,67.01,67.23
36.68,37,119.08,66.98,67.23
36.71,37,129.07,67.01,67.23
36.71,37,113.89,67.01,67.23
36.68,37,119.15,66.98,67.23
36.68,37,129.13,66.98,67.23
36.68,37,123.92,66.98,67.23
36.68,37,123.94,66.98,67.23
36.68,37,123.97,66.98,67.23
36.68,37,123.99,66.98,67.23
36.68,37,124.02,66.98,67.23
36.68,37,124.04,66.98,67.23
36.68,37,124.07,66.98,67.23
36.65,37,124.09,66.95,67.23
36.68,37,134.11,66.98,67.23
36.65,37,118.89,66.95,67.23
36.65,37,134.16,66.95,67.23
36.68,37,128.93,66.98,67.23
36.65,37,118.96,66.95,67.23
36.68,37,134.24,66.98,67.23
36.65,37,119.02,66.95,67.23
36.65,37,134.29,66.95,67.23
36.65,37,129.06,66.95,67.23
36.65,37,129.09,66.95,67.23
36.65,37,129.11,66.95,67.23
36.65,37,129.14,66.95,67.23
36.65,37,129.17,66.95,67.23
36.65,37,129.2,66.95,67.23
36.65,37,129.22,66.95,67.23
36.68,37,129.25,66.98,67.23
36.68,37,119.29,66.98,67.23
36.68,37,124.57,66.98,67.23
36.71,37,124.59,67.01,67.23
36.71,37,114.66,67.01,67.23
36.68,37,119.92,66.98,67.23
36.68,37,129.9,66.98,67.23
36.68,37,124.69,66.98,67.23
36.71,37,124.71,67.01,67.23
36.71,37,114.78,67.01,67.23
36.71,37,120.04,67.01,67.23
36.71,37,120.06,67.01,67.23
36.71,37,120.08,67.01,67.23
36.71,37,120.11,67.01,67.23
36.71,37,120.13,67.01,67.23
36.71,37,120.15,67.01,67.23
36.71,37,120.17,67.01,67.23
36.75,37,120.19,67.03,67.23
36.78,37,110.25,67.06,67.23
36.75,37,105.52,67.03,67.23
36.75,37,120.79,67.03,67.23
36.78,37,115.55,67.06,67.23
36.78,37,105.58,67.06,67.23
36.78,37,110.85,67.06,67.23
36.78,37,110.87,67.06,67.23
36.78,37,110.89,67.06,67.23
36.82,37,110.9,67.09,67.23
36.78,37,100.96,67.06,67.23
36.82,37,116.18,67.09,67.23
36.82,37,100.99,67.09,67.23
36.82,37,106.25,67.09,67.23
36.85,37,106.26,67.11,67.23
36.82,37,96.31,67.09,67.23
36.82,37,111.53,67.09,67.23
36.82,37,106.3,67.09,67.23
36.82,37,106.31,67.09,67.23
36.82,37,106.33,67.09,67.23
36.82,37,106.34,67.09,67.23
36.85,37,106.36,67.11,67.23
36.85,37,96.41,67.11,67.23
36.85,37,101.66,67.11,67.23
36.85,37,101.67,67.11,67.23
36.85,37,101.69,67.11,67.23
36.85,37,101.7,67.11,67.23
36.85,37,101.71,67.11,67.23
36.85,37,101.72,67.11,67.23
36.85,37,101.73,67.11,67.23
36.85,37,101.74,67.11,67.23
36.85,37,101.76,67.11,67.23
36.85,37,101.77,67.11,67.23
36.88,37,101.78,67.14,67.23
36.85,37,91.8,67.11,67.23
36.82,37,107.06,67.09,67.23
36.85,37,111.77,67.11,67.23
36.85,37,96.58,67.11,67.23
36.85,37,101.84,67.11,67.23
36.88,37,101.85,67.14,67.23
36.85,37,91.87,67.11,67.23
36.85,37,107.13,67.11,67.23
36.85,37,101.88,67.11,67.23
36.85,37,101.89,67.11,67.23
36.85,37,101.9,67.11,67.23
36.85,37,101.92,67.11,67.23
36.85,37,101.93,67.11,67.23
36.85,37,101.94,67.11,67.23
36.85,37,101.95,67.11,67.23
36.85,37,101.96,67.11,67.23
36.85,37,101.97,67.11,67.23
36.85,37,101.99,67.11,67.23
36.85,37,102,67.11,67.23
36.82,37,102.01,67.09,67.23
36.82,37,111.98,67.09,67.23
36.85,37,106.75,67.11,67.23
36.82,37,96.81,67.09,67.23
36.85,37,112.02,67.11,67.23
36.82,37,96.83,67.09,67.23
36.82,37,112.05,67.09,67.23
36.82,37,106.82,67.09,67.23
36.82,37,106.83,67.09,67.23
36.82,37,106.85,67.09,67.23
36.82,37,106.86,67.09,67.23
36.82,37,106.88,67.09,67.23
36.82,37,106.89,67.09,67.23
36.82,37,106.91,67.09,67.23
36.78,37,106.92,67.06,67.23
36.78,37,116.9,67.06,67.23
36.78,37,111.67,67.06,67.23
36.82,37,111.69,67.09,67.23
36.78,37,101.74,67.06,67.23
36.82,37,116.96,67.09,67.23
36.78,37,101.77,67.06,67.23
36.78,37,116.99,67.06,67.23
36.78,37,111.77,67.06,67.23
36.78,37,111.78,67.06,67.23
36.75,37,111.8,67.03,67.23
36.78,37,121.81,67.06,67.23
36.75,37,106.58,67.03,67.23
36.75,37,121.84,67.03,67.23
36.75,37,116.61,67.03,67.23
36.75,37,116.63,67.03,67.23
36.78,37,116.65,67.06,67.23
36.75,37,106.67,67.03,67.23
36.75,37,121.94,67.03,67.23
36.75,37,116.7,67.03,67.23
36.71,37,116.72,67.01,67.23
36.71,37,126.7,67.01,67.23
36.71,37,121.48,67.01,67.23
36.71,37,121.5,67.01,67.23
36.71,37,121.53,67.01,67.23
36.71,37,121.55,67.01,67.23
36.71,37,121.57,67.01,67.23
36.71,37,121.59,67.01,67.23
36.71,37,121.61,67.01,67.23
36.75,37,121.64,67.03,67.23
36.71,37,111.7,67.01,67.23
36.71,37,126.92,67.01,67.23
36.68,37,121.7,66.98,67.23
36.71,37,131.68,67.01,67.23
36.68,37,116.51,66.98,67.23
36.68,37,131.73,66.98,67.23
36.68,37,126.51,66.98,67.23
36.71,37,126.54,67.01,67.23
36.71,37,116.6,67.01,67.23
36.65,37,121.87,66.95,67.23
36.65,37,141.84,66.95,67.23
36.68,37,131.37,66.98,67.23
36.65,37,121.41,66.95,67.23
36.65,37,136.68,66.95,67.23
36.68,37,131.45,66.98,67.23
36.65,37,121.48,66.95,67.23
36.68,37,136.76,66.98,67.23
36.61,37,121.54,66.93,67.23
36.65,37,146.77,66.95,67.23
36.65,37,126.34,66.95,67.23
36.65,37,131.61,66.95,67.23
36.65,37,131.64,66.95,67.23
36.68,37,131.66,66.98,67.23
36.68,37,121.7,66.98,67.23
36.68,37,126.98,66.98,67.23
36.68,37,127.01,66.98,67.23
36.68,37,127.03,66.98,67.23
36.68,37,127.06,66.98,67.23
36.68,37,127.08,66.98,67.23
36.68,37,127.11,66.98,67.23
36.68,37,127.13,66.98,67.23
36.68,37,127.16,66.98,67.23
36.68,37,127.18,66.98,67.23
36.68,37,127.2,66.98,67.23
36.68,37,127.23,66.98,67.23
36.68,37,127.25,66.98,67.23
36.68,37,127.28,66.98,67.23
36.68,37,127.3,66.98,67.23
36.68,37,127.33,66.98,67.23
36.68,37,127.35,66.98,67.23
36.71,37,127.38,67.01,67.23
36.75,37,117.44,67.03,67.23
36.71,37,112.74,67.01,67.23
36.71,37,127.96,67.01,67.23
36.71,37,122.75,67.01,67.23
36.68,37,122.77,66.98,67.23
36.71,37,132.75,67.01,67.23
36.71,37,117.57,67.01,67.23
36.71,37,122.84,67.01,67.23
36.68,37,122.86,66.98,67.23
36.71,37,132.84,67.01,67.23
36.71,37,117.66,67.01,67.23
36.71,37,122.93,67.01,67.23
36.71,37,122.95,67.01,67.23
36.71,37,122.97,67.01,67.23
36.71,37,122.99,67.01,67.23
36.71,37,123.02,67.01,67.23
36.75,37,123.04,67.03,67.23
36.71,37,113.1,67.01,67.23
36.71,37,128.32,67.01,67.23
36.71,37,123.1,67.01,67.23
36.71,37,123.12,67.01,67.23
36.71,37,123.15,67.01,67.23
36.71,37,123.17,67.01,67.23
36.75,37,123.19,67.03,67.23
36.75,37,113.25,67.03,67.23
36.75,37,118.51,67.03,67.23
36.75,37,118.53,67.03,67.23
36.71,37,118.55,67.01,67.23
36.71,37,128.53,67.01,67.23
36.71,37,123.31,67.01,67.23
36.75,37,123.33,67.03,67.23
36.75,37,113.4,67.03,67.23
36.75,37,118.66,67.03,67.23
36.75,37,118.68,67.03,67.23
36.75,37,118.69,67.03,67.23
36.75,37,118.71,67.03,67.23
36.75,37,118.73,67.03,67.23
36.75,37,118.75,67.03,67.23
36.71,37,118.77,67.01,67.23
36.75,37,128.75,67.03,67.23
36.75,37,113.57,67.03,67.23
36.75,37,118.83,67.03,67.23
36.75,37,118.85,67.03,67.23
36.75,37,118.87,67.03,67.23
36.75,37,118.89,67.03,67.23
36.75,37,118.91,67.03,67.23
36.75,37,118.93,67.03,67.23
36.75,37,118.95,67.03,67.23
36.75,37,118.97,67.03,67.23
36.75,37,118.99,67.03,67.23
36.75,37,119.01,67.03,67.23
36.78,37,119.03,67.06,67.23
36.75,37,109.06,67.03,67.23
36.75,37,124.32,67.03,67.23
36.75,37,119.08,67.03,67.23
36.75,37,119.1,67.03,67.23
36.75,37,119.12,67.03,67.23
36.75,37,119.14,67.03,67.23
36.78,37,119.16,67.06,67.23
36.75,37,109.19,67.03,67.23
36.78,37,124.46,67.06,67.23
36.75,37,109.23,67.03,67.23
36.75,37,124.49,67.03,67.23
36.75,37,119.25,67.03,67.23
36.75,37,119.27,67.03,67.23
36.75,37,119.29,67.03,67.23
36.71,37,119.31,67.01,67.23
36.75,37,129.29,67.03,67.23
36.75,37,114.11,67.03,67.23
36.71,37,119.37,67.01,67.23
36.75,37,129.35,67.03,67.23
36.75,37,114.17,67.03,67.23
36.75,37,119.43,67.03,67.23
36.71,37,119.45,67.01,67.23
36.71,37,129.43,67.01,67.23
36.71,37,124.21,67.01,67.23
36.71,37,124.24,67.01,67.23
36.75,37,124.26,67.03,67.23
36.71,37,114.32,67.01,67.23
36.71,37,129.54,67.01,67.23
36.71,37,124.32,67.01,67.23
36.71,37,124.34,67.01,67.23
36.75,37,124.37,67.03,67.23
36.75,37,114.43,67.03,67.23
36.71,37,119.69,67.01,67.23
36.71,37,129.67,67.01,67.23
36.75,37,124.45,67.03,67.23
36.75,37,114.51,67.03,67.23
36.75,37,119.77,67.03,67.23
36.71,37,119.79,67.01,67.23
36.75,37,129.77,67.03,67.23
36.71,37,114.59,67.01,67.23
36.71,37,129.81,67.01,67.23
36.75,37,124.59,67.03,67.23
36.75,37,114.66,67.03,67.23
36.71,37,119.92,67.01,67.23
36.71,37,129.9,67.01,67.23
36.75,37,124.68,67.03,67.23
36.75,37,114.74,67.03,67.23
36.71,37,120,67.01,67.23
36.71,37,129.98,67.01,67.23
36.75,37,124.76,67.03,67.23
36.75,37,114.82,67.03,67.23
36.78,37,120.08,67.06,67.23
36.75,37,110.11,67.03,67.23
36.75,37,125.38,67.03,67.23
36.75,37,120.14,67.03,67.23
36.75,37,120.16,67.03,67.23
36.75,37,120.18,67.03,67.23
36.75,37,120.2,67.03,67.23
36.75,37,120.22,67.03,67.23
36.75,37,120.24,67.03,67.23
36.75,37,120.25,67.03,67.23
36.75,37,120.27,67.03,67.23
36.75,37,120.29,67.03,67.23
36.75,37,120.31,67.03,67.23
36.75,37,120.33,67.03,67.23
36.75,37,120.35,67.03,67.23
36.78,37,120.37,67.06,67.23
36.75,37,110.4,67.03,67.23
36.75,37,125.66,67.03,67.23
36.75,37,120.43,67.03,67.23
36.78,37,120.45,67.06,67.23
36.75,37,110.48,67.03,67.23
36.75,37,125.74,67.03,67.23
36.78,37,120.5,67.06,67.23
36.78,37,110.53,67.06,67.23
36.75,37,115.8,67.03,67.23
36.78,37,125.81,67.06,67.23
36.78,37,110.58,67.06,67.23
36.75,37,115.86,67.03,67.23
36.75,37,125.87,67.03,67.23
36.75,37,120.63,67.03,67.23
36.75,37,120.65,67.03,67.23
36.75,37,120.67,67.03,67.23
36.75,37,120.69,67.03,67.23
36.78,37,120.71,67.06,67.23
36.75,37,110.73,67.03,67.23
36.75,37,126,67.03,67.23
36.75,37,120.76,67.03,67.23
36.75,37,120.78,67.03,67.23
36.75,37,120.8,67.03,67.23
36.78,37,120.82,67.06,67.23
36.75,37,110.85,67.03,67.23
36.75,37,126.11,67.03,67.23
36.75,37,120.88,67.03,67.23
36.75,37,120.9,67.03,67.23
36.75,37,120.91,67.03,67.23
36.75,37,120.93,67.03,67.23
36.71,37,120.95,67.01,67.23
36.75,37,130.93,67.03,67.23
36.75,37,115.75,67.03,67.23
36.75,37,121.01,67.03,67.23
36.71,37,121.03,67.01,67.23
36.71,37,131.01,67.01,67.23
36.71,37,125.8,67.01,67.23
36.71,37,125.82,67.01,67.23
36.71,37,125.84,67.01,67.23
36.71,37,125.86,67.01,67.23
36.75,37,125.88,67.03,67.23
36.75,37,115.95,67.03,67.23
36.71,37,121.21,67.01,67.23
36.71,37,131.19,67.01,67.23
36.75,37,125.97,67.03,67.23
36.68,37,116.03,66.98,67.23
36.71,37,141.21,67.01,67.23
36.71,37,120.79,67.01,67.23
36.75,37,126.06,67.03,67.23
36.71,37,116.12,67.01,67.23
36.71,37,131.34,67.01,67.23
36.71,37,126.12,67.01,67.23
36.71,37,126.14,67.01,67.23
36.71,37,126.16,67.01,67.23
36.71,37,126.19,67.01,67.23
36.71,37,126.21,67.01,67.23
36.71,37,126.23,67.01,67.23
36.71,37,126.25,67.01,67.23
36.71,37,126.27,67.01,67.23
36.71,37,126.3,67.01,67.23
36.71,37,126.32,67.01,67.23
36.68,37,126.34,66.98,67.23
36.71,37,136.32,67.01,67.23
36.71,37,121.14,67.01,67.23
36.71,37,126.41,67.01,67.23
36.71,37,126.43,67.01,67.23
36.71,37,126.45,67.01,67.23
36.68,37,126.47,66.98,67.23
36.68,37,136.46,66.98,67.23
36.68,37,131.24,66.98,67.23
36.71,37,131.27,67.01,67.23
36.71,37,121.33,67.01,67.23
36.68,37,126.59,66.98,67.23
36.68,37,136.58,66.98,67.23
36.71,37,131.36,67.01,67.23
36.71,37,121.42,67.01,67.23
36.71,37,126.69,67.01,67.23
36.71,37,126.71,67.01,67.23
36.71,37,126.73,67.01,67.23
36.71,37,126.75,67.01,67.23
36.71,37,126.77,67.01,67.23
36.71,37,126.8,67.01,67.23
36.71,37,126.82,67.01,67.23
36.68,37,126.84,66.98,67.23
36.71,37,136.82,67.01,67.23
36.71,37,121.65,67.01,67.23
36.75,37,126.91,67.03,67.23
36.71,37,116.97,67.01,67.23
36.75,37,132.19,67.03,67.23
36.75,37,117.01,67.03,67.23
36.75,37,122.27,67.03,67.23
36.71,37,122.29,67.01,67.23
36.71,37,132.27,67.01,67.23
36.75,37,127.05,67.03,67.23
36.75,37,117.12,67.03,67.23
36.75,37,122.38,67.03,67.23
36.78,37,122.4,67.06,67.23
36.75,37,112.42,67.03,67.23
36.75,37,127.69,67.03,67.23
36.75,37,122.45,67.03,67.23
36.75,37,122.47,67.03,67.23
36.75,37,122.49,67.03,67.23
36.75,37,122.51,67.03,67.23
36.75,37,122.53,67.03,67.23
36.75,37,122.55,67.03,67.23
36.75,37,122.57,67.03,67.23
36.78,37,122.59,67.06,67.23
36.78,37,112.62,67.06,67.23
36.78,37,117.89,67.06,67.23
36.78,37,117.91,67.06,67.23
36.78,37,117.92,67.06,67.23
36.78,37,117.94,67.06,67.23
36.78,37,117.96,67.06,67.23
36.78,37,117.97,67.06,67.23
36.78,37,117.99,67.06,67.23
36.78,37,118.01,67.06,67.23
36.78,37,118.02,67.06,67.23
36.78,37,118.04,67.06,67.23
36.78,37,118.06,67.06,67.23
36.75,37,118.08,67.03,67.23
36.78,37,128.08,67.06,67.23
36.78,37,112.85,67.06,67.23
36.78,37,118.13,67.06,67.23
36.78,37,118.15,67.06,67.23
36.82,37,118.16,67.09,67.23
36.82,37,108.22,67.09,67.23
36.78,37,113.47,67.06,67.23
36.78,37,123.45,67.06,67.23
36.82,37,118.22,67.09,67.23
36.78,37,108.28,67.06,67.23
36.78,37,123.5,67.06,67.23
36.78,37,118.27,67.06,67.23
36.78,37,118.29,67.06,67.23
36.78,37,118.31,67.06,67.23
36.78,37,118.32,67.06,67.23
36.78,37,118.34,67.06,67.23
36.78,37,118.36,67.06,67.23
36.78,37,118.37,67.06,67.23
36.82,37,118.39,67.09,67.23
36.78,37,108.44,67.06,67.23
36.78,37,123.66,67.06,67.23
36.78,37,118.44,67.06,67.23
36.78,37,118.45,67.06,67.23
36.75,37,118.47,67.03,67.23
36.78,37,128.48,67.06,67.23
36.78,37,113.25,67.06,67.23
36.78,37,118.52,67.06,67.23
36.78,37,118.54,67.06,67.23
36.78,37,118.56,67.06,67.23
36.78,37,118.57,67.06,67.23
36.75,37,118.59,67.03,67.23
36.78,37,128.6,67.06,67.23
36.75,37,113.37,67.03,67.23
36.75,37,128.64,67.03,67.23
36.75,37,123.4,67.03,67.23
36.75,37,123.42,67.03,67.23
36.78,37,123.44,67.06,67.23
36.75,37,113.47,67.03,67.23
36.75,37,128.73,67.03,67.23
36.78,37,123.49,67.06,67.23
36.78,37,113.52,67.06,67.23
36.75,37,118.8,67.03,67.23
36.75,37,128.8,67.03,67.23
36.75,37,123.57,67.03,67.23
36.75,37,123.58,67.03,67.23
36.75,37,123.6,67.03,67.23
36.75,37,123.62,67.03,67.23
36.75,37,123.64,67.03,67.23
36.75,37,123.66,67.03,67.23
36.75,37,123.68,67.03,67.23
36.75,37,123.7,67.03,67.23
36.78,37,123.72,67.06,67.23
36.75,37,113.75,67.03,67.23
36.75,37,129.01,67.03,67.23
36.75,37,123.78,67.03,67.23
36.75,37,123.8,67.03,67.23
36.75,37,123.82,67.03,67.23
36.75,37,123.84,67.03,67.23
36.78,37,123.85,67.06,67.23
36.75,37,113.88,67.03,67.23
36.78,37,129.15,67.06,67.23
36.75,37,113.92,67.03,67.23
36.75,37,129.18,67.03,67.23
36.75,37,123.95,67.03,67.23
36.75,37,123.97,67.03,67.23
36.75,37,123.99,67.03,67.23
36.75,37,124.01,67.03,67.23
36.75,37,124.02,67.03,67.23
36.78,37,124.04,67.06,67.23
36.75,37,114.07,67.03,67.23
36.75,37,129.34,67.03,67.23
36.78,37,124.1,67.06,67.23
36.78,37,114.13,67.06,67.23
36.75,37,119.4,67.03,67.23
36.78,37,129.41,67.06,67.23
36.78,37,114.18,67.06,67.23
36.78,37,119.46,67.06,67.23
36.78,37,119.47,67.06,67.23
36.78,37,119.49,67.06,67.23
36.78,37,119.51,67.06,67.23
36.78,37,119.52,67.06,67.23
36.78,37,119.54,67.06,67.23
36.78,37,119.56,67.06,67.23
36.78,37,119.57,67.06,67.23
36.78,37,119.59,67.06,67.23
36.78,37,119.61,67.06,67.23
36.78,37,119.62,67.06,67.23
36.78,37,119.64,67.06,67.23
36.75,37,119.66,67.03,67.23
36.78,37,129.67,67.06,67.23
36.78,37,114.44,67.06,67.23
36.78,37,119.71,67.06,67.23
36.78,37,119.73,67.06,67.23
36.75,37,119.74,67.03,67.23
36.78,37,129.75,67.06,67.23
36.78,37,114.52,67.06,67.23
36.78,37,119.8,67.06,67.23
36.78,37,119.81,67.06,67.23
36.78,37,119.83,67.06,67.23
36.78,37,119.85,67.06,67.23
36.78,37,119.86,67.06,67.23
36.82,37,119.88,67.09,67.23
36.82,37,109.94,67.09,67.23
36.78,37,115.19,67.06,67.23
36.78,37,125.17,67.06,67.23
36.78,37,119.94,67.06,67.23
36.78,37,119.96,67.06,67.23
