#!,Workbook:,Custom,Custom
#!,To play this data back: Open the original Excel workbook file then click the *Import Data File* button in the *Data Streamer* ribbon and navigate to this file.
#!,For more information visit http://aka.ms/hackingstem/
27.49,37.00,255.00,59.88,67.23,hello
27.53,37.00,255.00,59.91,67.23,hello
27.53,37.00,255.00,59.91,67.23,hello
27.53,37.00,255.00,59.91,67.23,hello
27.53,37.00,255.00,59.91,67.23,hello
27.53,37.00,255.00,59.91,67.23,hello
27.53,37.00,255.00,59.91,67.23,hello
27.53,37.00,255.00,59.91,67.23,hello
27.49,37.00,255.00,59.88,67.23,hello
27.49,37.00,255.00,59.88,67.23,hello
27.53,37.00,255.00,59.91,67.23,hello
27.53,37.00,255.00,59.91,67.23,hello
27.53,37.00,255.00,59.91,67.23,hello
27.53,37.00,255.00,59.91,67.23,hello
27.53,37.00,255.00,59.91,67.23,hello
27.53,37.00,255.00,59.91,67.23,hello
27.53,37.00,255.00,59.91,67.23,hello
27.56,37.00,255.00,59.93,67.23,hello
27.56,37.00,255.00,59.93,67.23,hello
27.56,37.00,255.00,59.93,67.23,hello
27.60,37.00,255.00,59.96,67.23,hello
27.63,37.00,255.00,59.99,67.23,hello
27.66,37.00,255.00,60.01,67.23,hello
27.70,37.00,255.00,60.04,67.23,hello
27.73,37.00,255.00,60.06,67.23,hello
27.76,37.00,255.00,60.09,67.23,hello
27.80,37.00,255.00,60.12,67.23,hello
27.87,37.00,255.00,60.17,67.23,hello
27.90,37.00,255.00,60.20,67.23,hello
27.93,37.00,255.00,60.22,67.23,hello
28.00,37.00,255.00,60.27,67.23,hello
28.04,37.00,255.00,60.30,67.23,hello
28.10,37.00,255.00,60.35,67.23,hello
28.17,37.00,255.00,60.40,67.23,hello
28.21,37.00,255.00,60.43,67.23,hello
28.27,37.00,255.00,60.48,67.23,hello
28.31,37.00,255.00,60.51,67.23,hello
28.34,37.00,255.00,60.54,67.23,hello
28.37,37.00,255.00,60.56,67.23,hello
28.48,37.00,255.00,60.64,67.23,hello
28.54,37.00,255.00,60.69,67.23,hello
